,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-06-28-2020-07-05,UC3XTzVzaHQEd30rQbuvCtTQ,R652nwUcJRA,Coronavirus IX: Evictions: Last Week Tonight with John Oliver (HBO),2020-06-29T06:30:01Z,6891932,138068,5986,24081.0,1139,LastWeekTonight,8340000,Unknown,https://www.youtube.com/watch?v=R652nwUcJRA
1,1,2020-06-28-2020-07-05,UCqVHGwQCmmGa2hjS7ydN4sQ,HIPCdz74XUw,"COVID-19, ?COMO IDENTIFICAR EL DIA 1[?] DE LA ENFERMEDAD",2020-07-04T00:30:09Z,2303948,43700,6526,N/A,1288,Dr. Luis Antonio Pacora Camargo,260000,PE,https://www.youtube.com/watch?v=HIPCdz74XUw
2,2,2020-06-28-2020-07-05,UC9CYT9gSNLevX5ey2_6CK0Q,4sPfRD86URI,Covid-19 News: Corona Vaccine ko lekr PM Modi ne kii baitthk,2020-06-30T12:54:22Z,1505896,8372,1167,253,137,NDTV India,8570000,IN,https://www.youtube.com/watch?v=4sPfRD86URI
3,3,2020-06-28-2020-07-05,UCMSsLqxqvZsNXi0Z-VjN89A,w-NZeaEKRng,ICU Doctor: Top 10 Things I learned Treating Coronavirus Patients | COVID-19,2020-07-02T15:05:28Z,1256053,29904,1301,4397,933,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=w-NZeaEKRng
4,4,2020-06-28-2020-07-05,UC0QHWhjbe5fGJEPz3sVb6nw,flzR0DImUbk,Doctor Fact-Checks President Trump On Coronavirus,2020-07-01T21:00:16Z,1126648,96289,2493,16633,719,Doctor Mike,6120000,US,https://www.youtube.com/watch?v=flzR0DImUbk
5,5,2020-06-28-2020-07-05,UCqVHGwQCmmGa2hjS7ydN4sQ,pWA4viXVaMs,COVID-19[?] CUIDADO [?][?] EVITEMOS LLEGAR AL DIA 6[?]DE LOS SINTOMAS !![?],2020-06-30T00:15:09Z,1092260,22831,1594,1852,1021,Dr. Luis Antonio Pacora Camargo,260000,PE,https://www.youtube.com/watch?v=pWA4viXVaMs
6,6,2020-06-28-2020-07-05,UCupvZG-5ko_eiXAupbDfxWw,A_rMCaYkk68,US sets alarming new coronavirus record,2020-07-02T21:09:41Z,928165,8032,3933,10848,658,CNN,10500000,Unknown,https://www.youtube.com/watch?v=A_rMCaYkk68
7,7,2020-06-28-2020-07-05,UCupvZG-5ko_eiXAupbDfxWw,02Wi5GSkdNk,Maps show explosive growth of coronavirus in US,2020-06-29T21:27:40Z,894879,7667,1639,6104,655,CNN,10500000,Unknown,https://www.youtube.com/watch?v=02Wi5GSkdNk
8,8,2020-06-28-2020-07-05,UCupvZG-5ko_eiXAupbDfxWw,VGZyWPzZu8g,Trump says he believes coronavirus will just disappear,2020-07-01T21:23:37Z,855797,8375,2045,8115,485,CNN,10500000,Unknown,https://www.youtube.com/watch?v=VGZyWPzZu8g
9,9,2020-06-28-2020-07-05,UCQgWpmt02UtJkyO32HGUASQ,-NN89JhzOvk,"L&#39;espion, le Covid et le truand ? Maxime Renahy [EN DIRECT]",2020-07-01T20:18:13Z,855908,10573,759,188,8099,Thinkerview,634000,FR,https://www.youtube.com/watch?v=-NN89JhzOvk
10,10,2020-06-28-2020-07-05,UCupvZG-5ko_eiXAupbDfxWw,nt06wMyE1zU,D.L. Hughley opens up about coronavirus battle,2020-07-03T14:37:22Z,603751,6290,1099,2767,402,CNN,10500000,Unknown,https://www.youtube.com/watch?v=nt06wMyE1zU
11,11,2020-06-28-2020-07-05,UCo7a6riBFJ3tkeHjvkXPn1g,7cgpMBRPj8o,How Hong Kong beat coronavirus and avoided lockdown | CNBC Reports,2020-06-29T21:00:02Z,591308,8900,367,1692,489,CNBC International,873000,GB,https://www.youtube.com/watch?v=7cgpMBRPj8o
