,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-06-21-2020-06-28,UC3XTzVzaHQEd30rQbuvCtTQ,MuxnH0VAkAM,Coronavirus VIII: Prisons &amp; Jails: Last Week Tonight with John Oliver (HBO),2020-06-22T06:30:01Z,5061497,130103,5490,13585.0,1113,LastWeekTonight,8340000,Unknown,https://www.youtube.com/watch?v=MuxnH0VAkAM
1,1,2020-06-21-2020-06-28,UCVTyTA7-g9nopHeHbeuvpRA,7_HxdCHqFiU,Trump Pretends Coronavirus Doesn't Exist: A Closer Look,2020-06-26T01:00:00Z,3032690,51272,1474,8291.0,728,Late Night with Seth Meyers,3850000,US,https://www.youtube.com/watch?v=7_HxdCHqFiU
2,2,2020-06-21-2020-06-28,UCEAZeUIeJs0IjQiqTCdVSIg,niCxnEyG0SM,"President Trump holds rally in Tulsa, Oklahoma, amid coronavirus spread concerns",2020-06-21T04:07:10Z,1885084,22268,14111,7217.0,13855,Yahoo Finance,371000,US,https://www.youtube.com/watch?v=niCxnEyG0SM
3,3,2020-06-21-2020-06-28,UCMSsLqxqvZsNXi0Z-VjN89A,NQ0FaaJ73xc,18 Coronavirus Autopsies (This is what they found in the Brain) | COVID-19,2020-06-24T20:03:20Z,1377057,27933,948,2885.0,579,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=NQ0FaaJ73xc
4,4,2020-06-21-2020-06-28,UCupvZG-5ko_eiXAupbDfxWw,KXXRYmwEcWM,Anderson Cooper: Trump is pretending Covid-19 is gone,2020-06-24T02:05:26Z,902275,13793,2469,9730.0,674,CNN,10500000,Unknown,https://www.youtube.com/watch?v=KXXRYmwEcWM
5,5,2020-06-21-2020-06-28,UC16niRr50-MSBwiO3YDb3RA,cIhak7--M8Q,Coronavirus in India: Inside a Mumbai hospital ICU,2020-06-26T11:16:06Z,1381284,6762,849,1310.0,187,BBC News,8240000,GB,https://www.youtube.com/watch?v=cIhak7--M8Q
6,6,2020-06-21-2020-06-28,UCqVHGwQCmmGa2hjS7ydN4sQ,Qj50tqnY5y0,TRATAMIENTO DEL COVID 19  - LO QUE DEBEMOS TOMAR EN CUENTA [?],2020-06-24T00:15:22Z,880176,15950,1280,1066.0,1091,Dr. Luis Antonio Pacora Camargo,260000,PE,https://www.youtube.com/watch?v=Qj50tqnY5y0
7,7,2020-06-21-2020-06-28,UCqVHGwQCmmGa2hjS7ydN4sQ,Uj_nUOxv8Tk,?CUANTO DURA LA ENFERMEDAD DEL COVID-19,2020-06-26T00:15:05Z,749509,12439,739,1480.0,709,Dr. Luis Antonio Pacora Camargo,260000,PE,https://www.youtube.com/watch?v=Uj_nUOxv8Tk
8,8,2020-06-21-2020-06-28,UC0p5jTq6Xx_DosDFxVXnWaQ,MxDVucUZCnc,Covid-19: is working from home really the new normal? | The Economist,2020-06-25T14:00:06Z,524684,7687,202,855.0,527,The Economist,1580000,GB,https://www.youtube.com/watch?v=MxDVucUZCnc
9,9,2020-06-21-2020-06-28,UC2t5bjwHdUX4vM2g8TRDq5g,TK1_Ij2ze-Y,COVID-19 Charity Fundraiser Announcement - League of Legends,2020-06-25T20:00:03Z,481405,13436,732,1254.0,141,League of Legends,12800000,US,https://www.youtube.com/watch?v=TK1_Ij2ze-Y
10,10,2020-06-21-2020-06-28,UCsRnhjcUCR78Q3Ud6OXCTNg,w9ofg06bUuI,Tratamiento experimental de COVID-19: Peru asocia baja de muertes a uso de Ivermectina,2020-06-24T03:12:53Z,407953,2461,146,941.0,167,T13,1150000,CL,https://www.youtube.com/watch?v=w9ofg06bUuI
11,11,2020-06-21-2020-06-28,UCPi6yRssfFZscB7IEj-6oCQ,xrAGBzU7bbE,[Live] Covid19 Pandemic: Real Time Counter Corona Virus Figures And Active Cases...,2020-06-22T20:47:03Z,502001,1107,99,0.0,0,Raytech Ltd,6120,GR,https://www.youtube.com/watch?v=xrAGBzU7bbE
12,12,2020-06-21-2020-06-28,UC16niRr50-MSBwiO3YDb3RA,bazFR9T9NBA,Trial of revolutionary new vaccine for coronavirus begins in London - BBC News,2020-06-24T21:25:40Z,289883,2540,702,2388.0,623,BBC News,8240000,GB,https://www.youtube.com/watch?v=bazFR9T9NBA
13,13,2020-06-21-2020-06-28,UCWECyJ0_XoYNoIah6ZmGLdQ,USxDZYgbmpY,InterSystems Responsiveness and COVID-19,2020-06-25T21:03:50Z,439183,1,0,0.0,45,InterSystemsCorp,2230,US,https://www.youtube.com/watch?v=USxDZYgbmpY
14,14,2020-06-21-2020-06-28,UCAKB9wGGRccBDrvbbbmgetw,S3PPczTwjGk,Coronavirus-Update #50: Das Virus kommt wieder | NDR Podcast,2020-06-23T14:24:53Z,283481,4460,2298,6961.0,2862,NDR Ratgeber,278000,DE,https://www.youtube.com/watch?v=S3PPczTwjGk
