,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-02-23-2020-03-01,UCxcrzzhQDj5zKJbXfIscCtg,ycrqXJYf1SU,Coronavirus: How the deadly epidemic sparked a global emergency | Four Corners,2020-02-24T10:15:00Z,12403516,73820,7088,21755.0,2752,ABC News In-depth,390000,AU,https://www.youtube.com/watch?v=ycrqXJYf1SU
1,1,2020-02-23-2020-03-01,UC07-dOwgza1IguKA86jqxNA,1APwq1df6Mw,How to protect yourself against COVID-19,2020-02-28T10:48:13Z,4697184,97681,2252,2214.0,91,World Health Organization (WHO),612000,Unknown,https://www.youtube.com/watch?v=1APwq1df6Mw
2,2,2020-02-23-2020-03-01,UCqnbDFdCpuN8CMEg0VuEBqA,m5fsidSOJMw,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,2020-02-25T00:00:08Z,4546122,58978,3777,11410.0,249,The New York Times,3110000,Unknown,https://www.youtube.com/watch?v=m5fsidSOJMw
3,3,2020-02-23-2020-03-01,UCqKiDBaeIA61KZxUqWHNb6w,Xj1nUFFVK1E,HOW DOES COVID-19 AFFECT THE BODY?,2020-02-26T06:35:37Z,4469095,29910,2461,2763.0,315,Neural Academy,164000,CA,https://www.youtube.com/watch?v=Xj1nUFFVK1E
4,4,2020-02-23-2020-03-01,UCVTyTA7-g9nopHeHbeuvpRA,lKAlwCCd_hU,Trump's Flailing Response to the Coronavirus Outbreak: A Closer Look,2020-02-28T02:00:09Z,3165827,40084,2580,6528.0,636,Late Night with Seth Meyers,3850000,US,https://www.youtube.com/watch?v=lKAlwCCd_hU
5,5,2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,Y-sbabzs3Jg,Trump is DEFINITELY NOT WORRIED About Coronavirus,2020-02-27T08:30:00Z,2055471,28613,2433,2507.0,610,Jimmy Kimmel Live,17000000,US,https://www.youtube.com/watch?v=Y-sbabzs3Jg
6,6,2020-02-23-2020-03-01,UC4f30mN7ieKWiowjLpjZTUA,elWIPbDfLA0,The Coronavirus Outbreak | Random42 Scientific Communication,2020-02-27T10:43:50Z,1928487,8654,821,306.0,143,Random42 Scientific Communication,14900,GB,https://www.youtube.com/watch?v=elWIPbDfLA0
7,7,2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,PbrX_uadZPA,Trump Says Coronavirus is Very Much Under Control,2020-02-26T05:12:05Z,1809837,32094,2529,4647.0,531,Jimmy Kimmel Live,17000000,US,https://www.youtube.com/watch?v=PbrX_uadZPA
8,8,2020-02-23-2020-03-01,UCTrQ7HXWRRxr7OsOtodr2_w,rM0S5sc50jA,The coronavirus conspiracy: is there a cover-up in China?,2020-02-25T21:06:29Z,1492837,12686,1347,4744.0,473,Channel 4 News,1430000,GB,https://www.youtube.com/watch?v=rM0S5sc50jA
9,9,2020-02-23-2020-03-01,UCK7tptUDHh-RYDsdxO1-5QQ,tgyzdgf66eM,How Coronavirus Test Kits Work | WSJ,2020-02-26T17:00:22Z,1366493,11075,537,1194.0,218,Wall Street Journal,2350000,US,https://www.youtube.com/watch?v=tgyzdgf66eM
10,10,2020-02-23-2020-03-01,UCZVmadzXQgMRg1kxmwKrGDA,FrlpMx0Kzfw,!El Coronavirus en 4 minutos! - (Actualizacion) (Animacion),2020-02-26T14:00:02Z,1265490,11194,872,1263.0,269,Juan Cano MD,48500,CO,https://www.youtube.com/watch?v=FrlpMx0Kzfw
11,11,2020-02-23-2020-03-01,UCPgLNge0xqQHWM5B5EFH9Cg,G5TZ6fTYrsE,Trump: Coronavirus is Democrats&#39; &#39;new hoax&#39;,2020-02-29T09:31:05Z,1105237,5988,7794,N/A,112,The Telegraph,1370000,GB,https://www.youtube.com/watch?v=G5TZ6fTYrsE
12,12,2020-02-23-2020-03-01,UCo7a6riBFJ3tkeHjvkXPn1g,k_9DLnl1RBE,What does the coronavirus mean for China&#39;s economy? | CNBC Explains,2020-02-24T16:59:44Z,977423,10999,809,2101,449,CNBC International,873000,GB,https://www.youtube.com/watch?v=k_9DLnl1RBE
13,13,2020-02-23-2020-03-01,UC2N-RCIdWJdQcnrHcyDhlfw,x1xvTiZpkv0,Consejos para prevenir la diseminacion del coronavirus,2020-02-28T23:33:47Z,925182,6199,579,513,113,HABLEMOS DE LUPUS,7150,US,https://www.youtube.com/watch?v=x1xvTiZpkv0
14,14,2020-02-23-2020-03-01,UCzznO4xSV8BKnUBPyswtCUw,cHv0-oyowrk,Coronavirus to infect 70% of humanity and become new seasonal disease: Expert,2020-02-26T09:06:40Z,648067,4262,547,3881,144,ARIRANG NEWS,397000,Unknown,https://www.youtube.com/watch?v=cHv0-oyowrk
15,15,2020-02-23-2020-03-01,UCoMdktPbSTixAyNGwb-UYkQ,uFT_i7EHh6U,COVID-19: Inside Wuhan&#39;s coronavirus hospital,2020-02-26T15:49:15Z,338874,1107,153,327,217,Sky News,2590000,GB,https://www.youtube.com/watch?v=uFT_i7EHh6U
16,16,2020-02-23-2020-03-01,UC4SUWizzKc1tptprBkWjX2Q,lQMMTw1f43s,Coronavirus: China steps up use of robots to fight Covid-19 epidemic,2020-02-27T08:29:05Z,310868,1564,163,308,62,South China Morning Post,1370000,HK,https://www.youtube.com/watch?v=lQMMTw1f43s
