,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-05-24-2020-05-31,UCr8Tl18qM93nNMDh4CLVqKA,D3EdI6G2tF4,Coronavirus Trailer | Ram Gopal Varma | Agasthya Manju | Latest Movie Trailers 2020 | #RGV,2020-05-26T12:00:09Z,7664962,142131.0,14361.0,10034.0,246,RGV,1150000,IN,https://www.youtube.com/watch?v=D3EdI6G2tF4
1,1,2020-05-24-2020-05-31,UCLXo7UDZvByw2ixzpQCufnA,n6QwnzbRUyA,How coronavirus spreads outdoors vs. indoors,2020-05-28T12:00:21Z,4070387,67521.0,6640.0,5626.0,363,Vox,8610000,US,https://www.youtube.com/watch?v=n6QwnzbRUyA
2,2,2020-05-24-2020-05-31,UCeY0bbntWzzVIaj2z3QigXg,rRA1LTsyZqA,Attendee At Packed Memorial Day Gathering Tests Positive For Coronavirus | NBC Nightly News,2020-05-30T23:35:15Z,2145310,8248.0,3798.0,8024.0,129,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=rRA1LTsyZqA
3,3,2020-05-24-2020-05-31,UC0p5jTq6Xx_DosDFxVXnWaQ,f9v6givfTEA,Covid-19: why the economy could fare worse than you think | The Economist,2020-05-27T14:00:21Z,1969875,25986.0,1403.0,2147.0,527,The Economist,1580000,GB,https://www.youtube.com/watch?v=f9v6givfTEA
4,4,2020-05-24-2020-05-31,UCLXo7UDZvByw2ixzpQCufnA,jLbJayQygzw,What Bill Gates hopes we learn from coronavirus,2020-05-26T15:17:50Z,1857485,31219.0,23075.0,15851.0,237,Vox,8610000,US,https://www.youtube.com/watch?v=jLbJayQygzw
5,5,2020-05-24-2020-05-31,UCKII0Ml9S5wneKbHswmUrIQ,0zVk0RwgO-c,Temuan Gejala Baru Infeksi Covid-19,2020-05-29T07:00:01Z,747623,5624.0,1076.0,2130.0,199,CNN Indonesia,6160000,ID,https://www.youtube.com/watch?v=0zVk0RwgO-c
6,6,2020-05-24-2020-05-31,UCrfEMrohcMdA7YvSJLAEfXQ,0jqhW1FkaYI,Dibujo sobre el CORONAVIRUS (COVID-19) Facil | Drawing of Coronavirus,2020-05-29T13:30:01Z,735194,7397.0,939.0,0.0,476,KidsLet'sDraw,691000,PE,https://www.youtube.com/watch?v=0jqhW1FkaYI
7,7,2020-05-24-2020-05-31,UCTXNz3gjAypWp3EhlIATEJQ,10eohyOWt-o,"Cientifica de Wuhan: El coronavirus es ""solo la punta del iceberg""",2020-05-28T04:05:13Z,515241,2778.0,520.0,1125.0,179,24horas.cl,790000,CL,https://www.youtube.com/watch?v=10eohyOWt-o
8,8,2020-05-24-2020-05-31,UCQgWpmt02UtJkyO32HGUASQ,yAi_GKbpKUQ,"COVID-19, panique sociale, scientifique et politique ? Philippe Douste-Blazy [EN DIRECT]",2020-05-27T20:18:05Z,402029,5610.0,1059.0,124.0,10076,Thinkerview,634000,FR,https://www.youtube.com/watch?v=yAi_GKbpKUQ
9,9,2020-05-24-2020-05-31,UCG3ig8DBgfnZueZDDsacWZw,brc-JAC3pIo,Baseline&#39;s COVID-19 testing program: 5 steps to getting tested,2020-05-28T17:54:26Z,425043,1262.0,46.0,0.0,125,Project Baseline,1650,US,https://www.youtube.com/watch?v=brc-JAC3pIo
10,10,2020-05-24-2020-05-31,UCiMg06DjcUk5FRiM3g5sqoQ,ML3n1c0FHDI,Prevent COVID-19: Wear a Cloth Face Covering,2020-05-29T15:50:28Z,305188,793.0,289.0,0.0,94,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=ML3n1c0FHDI
11,11,2020-05-24-2020-05-31,UCBi2mrWuNuyYy4gbM6fU18Q,HxGFaWplW9o,Latin America emerges as COVID-19 hotspot,2020-05-24T02:04:34Z,185679,1847.0,233.0,922.0,141,ABC News,9670000,US,https://www.youtube.com/watch?v=HxGFaWplW9o
12,12,2020-05-24-2020-05-31,UC1a4RqaEpMsHja5dSlUE1mg,iv4mrCE6Tgg,Recognizing the symptoms of COVID-19,2020-05-27T09:33:17Z,190731,985.0,112.0,380.0,273,Medmastery,79600,AT,https://www.youtube.com/watch?v=iv4mrCE6Tgg
