,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-01-26-2020-02-02,UCdOSeEq9Cs2Pco7OCn2_i5w,fraxH3rvU84,TV9 Marathi Live | Heavy Rain updates | CoronaVirus | Corona Virus | ttiivhii9 mraatthii,2020-01-29T12:06:30Z,205748504,272028.0,75432.0,0.0,0,TV9 Marathi,3520000,IN,https://www.youtube.com/watch?v=fraxH3rvU84
1,1,2020-01-26-2020-02-02,UCP0uG-mcMImgKnJz-VjJZmQ,jjH6v95z3Nw,Manorama News LIVE TV | mnoorm nyuus laiv | Latest Covid News Updates | Malayalam News LIVE Channel,2020-01-27T05:05:51Z,12453586,437889.0,12989.0,34940.0,0,Manorama News,4260000,IN,https://www.youtube.com/watch?v=jjH6v95z3Nw
2,2,2020-01-26-2020-02-02,UCC552Sd-3nyi_tk2BudLUzA,OTYfke545vI,What Actually Happens If You Get Coronavirus?,2020-01-30T06:24:32Z,9834382,116106.0,4492.0,27572.0,507,AsapSCIENCE,9410000,Unknown,https://www.youtube.com/watch?v=OTYfke545vI
3,3,2020-01-26-2020-02-02,UCTrQ7HXWRRxr7OsOtodr2_w,luztqxUBvZo,Inside Wuhan: Daily life in China&#39;s coronavirus quarantine zone,2020-01-26T17:23:42Z,9705960,128542.0,2972.0,11311.0,471,Channel 4 News,1430000,GB,https://www.youtube.com/watch?v=luztqxUBvZo
4,4,2020-01-26-2020-02-02,UC4SUWizzKc1tptprBkWjX2Q,V14W8A73XW0,China coronavirus: Chinese man 'flees' after leaving face masks for police officers,2020-01-29T16:00:07Z,3892770,54170.0,1753.0,5657.0,64,South China Morning Post,1370000,HK,https://www.youtube.com/watch?v=V14W8A73XW0
5,5,2020-01-26-2020-02-02,UCG-iSMVtWbbwDDXgXXypARQ,okg7uq_HrhQ,How Coronavirus Kills: Acute Respiratory Distress Syndrome (ARDS) &amp; COVID-19 Treatment,2020-01-29T01:17:08Z,2886765,41955.0,1706.0,4478.0,665,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=okg7uq_HrhQ
6,6,2020-01-26-2020-02-02,UCUsm-fannqOY02PNN67C0KA,A-KNomrlKFw,Taxista baja a pasajero que comienza a toser en China | Coronavirus - En Punto,2020-01-29T05:41:32Z,2805126,22468.0,1173.0,12078.0,147,Noticieros Televisa,3170000,MX,https://www.youtube.com/watch?v=A-KNomrlKFw
7,7,2020-01-26-2020-02-02,UC16niRr50-MSBwiO3YDb3RA,0jAWPcyPFQc,China coronavirus &#39;spreads before symptoms show&#39; - BBC News,2020-01-26T10:40:33Z,2112441,10113.0,747.0,3103.0,242,BBC News,8240000,GB,https://www.youtube.com/watch?v=0jAWPcyPFQc
8,8,2020-01-26-2020-02-02,UCzznO4xSV8BKnUBPyswtCUw,0YOVPIQuvAw,"213 dead, 9,692 cases of coronavirus confirmed in China",2020-01-31T03:58:30Z,2004355,18740.0,2708.0,1678.0,183,ARIRANG NEWS,397000,Unknown,https://www.youtube.com/watch?v=0YOVPIQuvAw
9,9,2020-01-26-2020-02-02,UCZVmadzXQgMRg1kxmwKrGDA,SVQpEiOWIhE,!El Coronavirus en 5 minutos! - Wuhan/China Virus (Animacion),2020-01-27T14:00:11Z,1931293,8455.0,528.0,2048.0,308,Juan Cano MD,48500,CO,https://www.youtube.com/watch?v=SVQpEiOWIhE
10,10,2020-01-26-2020-02-02,UCIRYBXDze5krPDzAEOxFGVA,JXkMdoRP1Bg,Wuhan hospitals under pressure as coronavirus is &#39;getting stronger&#39;,2020-01-26T17:17:12Z,1481654,2254.0,6045.0,N/A,105,Guardian News,1300000,GB,https://www.youtube.com/watch?v=JXkMdoRP1Bg
11,11,2020-01-26-2020-02-02,UClptv_Dk0mLqi9X8cq34keA,9EPz8PSue2o,"wuhan china, from here it all started the market,ukhan'  kitai,otsiuda vse nachalos' rynok 18+,virusi",2020-01-27T09:13:55Z,1317193,34234.0,866.0,5889,282,Travel Voyage,1920,GE,https://www.youtube.com/watch?v=9EPz8PSue2o
12,12,2020-01-26-2020-02-02,UC4SUWizzKc1tptprBkWjX2Q,t_PSSTP8ROg,"Wuhan residents chant 'Keep it up, Wuhan' out of their windows to boost morale",2020-01-28T13:17:42Z,991105,16085.0,436.0,2826,75,South China Morning Post,1370000,HK,https://www.youtube.com/watch?v=t_PSSTP8ROg
13,13,2020-01-26-2020-02-02,UCF9IOB2TExg3QIBupFtBDxg,aPvpfC7NfR0,Coronavirus,2020-01-26T23:54:52Z,987319,11560.0,488.0,2269,1736,Dr. John Campbell,735000,GB,https://www.youtube.com/watch?v=aPvpfC7NfR0
14,14,2020-01-26-2020-02-02,UCG-iSMVtWbbwDDXgXXypARQ,9vMXSkKLg2I,"Coronavirus Outbreak - Transmission &amp; Updates Explained (Recorded January 26, 2020)",2020-01-27T02:55:26Z,379278,772.0,76.0,170,396,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=9vMXSkKLg2I
15,15,2020-01-26-2020-02-02,UCoJypYljrrpBf9YfaYzw6sw,qTt3P5V8M1A,2019 novel coronavirus in culture,2020-01-28T19:00:05Z,103949,2500.0,157.0,111,16,Doherty Institute,729,Unknown,https://www.youtube.com/watch?v=qTt3P5V8M1A
16,16,2020-01-26-2020-02-02,UC3g6z8P758W1fZONqBpneIw,T-wTnEgopGk,coronavirus nepal - coronavirus - koronaa bhaairs coronavirus in nepal  - korona virus nepal,2020-01-29T11:47:22Z,95728,2872.0,95.0,102,150,Official Khabar,210000,NP,https://www.youtube.com/watch?v=T-wTnEgopGk
17,17,2020-01-26-2020-02-02,UCg9Foq0lapGLEjRsBDNwEPw,rN0ER8bw4B4,"Ceanu Zheng, vloggerul chinez, despre coronavirus",2020-01-31T18:07:36Z,56905,550.0,220.0,110,834,Catalin Maruta,539000,Unknown,https://www.youtube.com/watch?v=rN0ER8bw4B4
18,18,2020-01-26-2020-02-02,UCDMG902gRdsY4Sxvu1EuvjQ,WDuRGEQOGeQ,The Coronavirus Song --- (OFFICIAL MUSIC VIDEO),2020-01-28T23:35:35Z,33090,1792.0,37.0,N/A,294,Yung WookY,220,Unknown,https://www.youtube.com/watch?v=WDuRGEQOGeQ
19,19,2020-01-26-2020-02-02,UCbZS6DZKrp4q8IsXiKiyO-w,3te2AJvDSDg,Five in Ten 1/27/20: Did the Wuhan Coronavirus Escape from a Lab?,2020-01-27T16:08:52Z,15235,683.0,55.0,148,1407,SkyWatch TV,155000,US,https://www.youtube.com/watch?v=3te2AJvDSDg
20,20,2020-01-26-2020-02-02,UCik-aGJX8BQ8QPF8W6X3Hxw,PbmDh5yvet4,Thai Baht sturzt ab und Coronavirus Update,2020-01-30T13:34:31Z,7486,N/A,N/A,1,884,MyLand Thailand,0,CH,https://www.youtube.com/watch?v=PbmDh5yvet4
21,21,2020-01-26-2020-02-02,UCpJikZT-aKXJJKDLk_gdjIw,XGfvaIQdQQI,ke ho koronaabhaairs ? koronaabhaairsko lkssnn  r jogine upaay ? Coronavirus,2020-01-30T10:50:15Z,2499,55,10,6,197,Self Care,1200,US,https://www.youtube.com/watch?v=XGfvaIQdQQI
22,22,2020-01-26-2020-02-02,UC1JvUgdj6aTwRWwyh0IoxJQ,z-Tg4Ep1HWA,"JUST LIKE HIV/AIDS, CORONAVIRUS WAS INVENTED AND HAS A PATENT",2020-01-29T09:14:15Z,1318,16,0,0,179,VINCENT ACCURATE,0,KE,https://www.youtube.com/watch?v=z-Tg4Ep1HWA
23,23,2020-01-26-2020-02-02,UCjUxj4cyy_F0tVCT8WfmdZQ,XqxwJrIKAm4,27 JAN 2020 SPM- CORONAVIRUS (2019 - NCOV) - PELAN KESIAPSIAGAAN TANGANI PENULARAN,2020-01-27T01:26:44Z,252,0,0,1,909,Berita RTM,366000,MY,https://www.youtube.com/watch?v=XqxwJrIKAm4
24,24,2020-01-26-2020-02-02,UCEI3ZYGTBloBdkEExVy-4MQ,wCJo_BnVvQU,Covid-19 Thai Do Va Cach Doi Pho Voi Virus Corona O Viet Nam - PT Vlog #31,2020-02-01T17:23:18Z,81,6,0,0,354,Giải trí,11300,VN,https://www.youtube.com/watch?v=wCJo_BnVvQU
25,25,2020-01-26-2020-02-02,UCqoUhI2hX11ERXdKOA0pZqQ,hh6sulPgtSo,"How Wuhan food market, China helped spread of Coronavirus through different meat delicacies",2020-01-31T19:20:35Z,31,1,1,0,235,Jodongo,77,Unknown,https://www.youtube.com/watch?v=hh6sulPgtSo
26,26,2020-01-26-2020-02-02,UCGNrBhAt1gZ6jhAH1o5I2wg,t22x5XYMPMM,How to be safe from CoronaVirus ?,2020-02-01T06:10:32Z,80,6.0,0.0,0.0,125,Dr Kunal Malik,2530,IN,https://www.youtube.com/watch?v=t22x5XYMPMM
27,27,2020-01-26-2020-02-02,UCWPePPSg1Xqjyvd6Eqgdy3g,5xk8JD2ENbE,Coronavirus as a warm-up before starting,2020-01-27T19:11:12Z,31,1.0,1.0,0.0,173,Арагами Ти,0,Unknown,https://www.youtube.com/watch?v=5xk8JD2ENbE
