,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2019-12-01-2019-12-08,UC2hVIFvxtEAIFNhICzM3Tpg,tivu33Py_3E,El mejor te para combatir el Coronavirus,2019-12-01T14:15:08Z,6317088,92100,4721,4496,702,juanmigueldorantes,61600,Unknown,https://www.youtube.com/watch?v=tivu33Py_3E
1,1,2019-12-01-2019-12-08,UCSyeS0mKUTgTVY4D4xIQNZA,gs4tw7dPX7s,Bengkel Mobil Modern CARfix | Bisa Service Mobilmu #dirumahaja selama Pandemi Covid 19,2019-12-04T05:52:04Z,1039664,2031,1220,6,61,Carfix Indonesia TV,6760,ID,https://www.youtube.com/watch?v=gs4tw7dPX7s
2,2,2019-12-01-2019-12-08,UC-ZHt5Zgadfx-B1CM63Lqew,ChUAaG0UVCA,[WayV-ehind] WE ARE YOUR VISION in Wuhan,2019-12-07T08:00:03Z,111329,14750,22,445,239,WayV,1660000,CN,https://www.youtube.com/watch?v=ChUAaG0UVCA
3,3,2019-12-01-2019-12-08,UC-ZHt5Zgadfx-B1CM63Lqew,hegXnAeL0mg,[WayV-log] Getting ready before fanmeeting in Wuhan,2019-12-06T09:00:10Z,107247,14850,25,429,219,WayV,1660000,CN,https://www.youtube.com/watch?v=hegXnAeL0mg
4,4,2019-12-01-2019-12-08,UCArzYl6AhSzSNOG-5Y2b7vQ,H6x5Q8SfuWU,Wuhan city - China Skyline,2019-12-04T21:20:01Z,52267,319,29,59,195,Fly with Jaouad,5920,MA,https://www.youtube.com/watch?v=H6x5Q8SfuWU
5,5,2019-12-01-2019-12-08,UC6DLDbez3xSumcU0VkSoR5Q,k2PYveu60d0,How Sars Killed Me &amp; I Came Back To Life IPOB Coordinator Speaks,2019-12-01T21:21:10Z,27940,471,13,125,701,BVI Channel 1,108000,NG,https://www.youtube.com/watch?v=k2PYveu60d0
6,6,2019-12-01-2019-12-08,UClwhHLXQAQKNqWGU6PIZcYw,t__AAIjJ-ak,Sholawat nabi.. &quot;THIBBIL QULUB&quot; merdu.. full lirik..penangkal virus corona( covid-19 ),2019-12-03T11:29:11Z,23146,189,9,8,417,Bungsu Amak,529,ID,https://www.youtube.com/watch?v=t__AAIjJ-ak
7,7,2019-12-01-2019-12-08,UCaBIVVpHjq6j3tSyxwTE-8Q,FRbN7Zj0UZE,Hsieh Su-wei vs. Caroline Wozniacki | Full Match | 2019 Wuhan First Round,2019-12-02T14:00:02Z,16362,160,16,24,7973,WTA,226000,Unknown,https://www.youtube.com/watch?v=FRbN7Zj0UZE
8,8,2019-12-01-2019-12-08,UC8xSCjbnQhxx78EuGqd365g,IkQzGZhFMx8,Tea for Boosting Immune System | COVID 19 Immunity Booster  | Ayurvedic herbal tea,2019-12-07T02:30:00Z,18754,258,10,37,432,Munch & Mull,4850,IN,https://www.youtube.com/watch?v=IkQzGZhFMx8
9,9,2019-12-01-2019-12-08,UC9PJwgRYEP9B5bjuRrxFkXQ,go0IhjNzlbw,chasse sous marine bretagne aout 2019 lieus bars sars thon,2019-12-07T06:19:16Z,14824,94,8,20,470,dav56,285,Unknown,https://www.youtube.com/watch?v=go0IhjNzlbw
10,10,2019-12-01-2019-12-08,UCFYYk0phQ4lNlLzTecllrjw,e_ldRXVsPqU,"PAGRES et SARS au TENYA devant FRONTIGNAN, c&#39;est reparti !",2019-12-03T16:22:38Z,14041,241,9,49,901,Pêche Frontignan,3400,FR,https://www.youtube.com/watch?v=e_ldRXVsPqU
11,11,2019-12-01-2019-12-08,UC6871L7EgaPYyVsLQmxpmPg,Xi53uUP7e3s,ELECTRIC FOREST 2020 LINEUP REVIEW  [CANCELED DUE TO COVID-19],2019-12-06T04:11:35Z,6666,203,7,95,739,The Festival Finesser,13500,US,https://www.youtube.com/watch?v=Xi53uUP7e3s
12,12,2019-12-01-2019-12-08,UCHBDXQDmqnaqIEPdEapEFVQ,8YG7i8OBABA,"Amazing aerial view of Wuhan University in Hubei, China",2019-12-01T14:01:34Z,5717,78,0,16,39,New China TV,947000,CN,https://www.youtube.com/watch?v=8YG7i8OBABA
13,13,2019-12-01-2019-12-08,UCMqt0ZuXW4ibHTMjSuaIFcw,ESi3zuE95iM,IPTV 2020 Reventa / NEGOCIOS Rentables Coronavirus,2019-12-06T21:10:29Z,6282,113,12,63,1179,Andrew Vasquez,5780,BO,https://www.youtube.com/watch?v=ESi3zuE95iM
14,14,2019-12-01-2019-12-08,UCKwlApKswHidqlOpmyAmq1Q,et_-RRW4P60,Da baby visits ynw melly in hospital(coronavirus testing),2019-12-05T02:03:03Z,8464,116,35,32,46,Anthony Hernandez,111,Unknown,https://www.youtube.com/watch?v=et_-RRW4P60
15,15,2019-12-01-2019-12-08,UC_yzae8h74JuKB1jPFy_TqA,eyibWl57Y6U,Tera Aashiq (SARS) 2019 New Relesed Hindi Dubbed Full Movie | Raj Tarun | Confirm Updates | Filmy Up,2019-12-04T02:00:13Z,5280,228,11,2,106,Filmy Update,16900,IN,https://www.youtube.com/watch?v=eyibWl57Y6U
16,16,2019-12-01-2019-12-08,UCobBqaaA6kujDBudNs21qFQ,DWFIgs_as7Y,How To Style Longer Men&#39;s Hair Of The Face During COVID-19 With Avenue Man Sculpting Foam / Mousse,2019-12-06T02:30:38Z,4670,95,1,5,1014,Hairstyling for Men with Avenue Man,1120,US,https://www.youtube.com/watch?v=DWFIgs_as7Y
17,17,2019-12-01-2019-12-08,UChHVF8uwKtolIeW1CMeTdgQ,Bk0aiLmQ0c4,191123 WayV - Face to Face Fancam Mix. from Wuhan FM,2019-12-04T12:57:52Z,4456,350,0,8,212,Nabilla Jung,58800,ID,https://www.youtube.com/watch?v=Bk0aiLmQ0c4
18,18,2019-12-01-2019-12-08,UCYIVkruUoN04UjV9pkBTswg,JjnEQUybf8s,Xiang Gang 11Yue PMIDie Zhi 38.5 SARSZhi Hou Zui Zao ...Gang Jiao Yin Jing Ji Shi Luo Jia Cong &quot;Bei Li Zhi &quot; Chuan Zhong Zi Yin Xing Ju Yong Gang Ren |Fei Fan Xin Wen |20191204,2019-12-04T11:53:36Z,3078,15,1,18,153,USTV 非凡電視,594000,TW,https://www.youtube.com/watch?v=JjnEQUybf8s
19,19,2019-12-01-2019-12-08,UCQD1SYp1c3PbadtA4B_QgOA,Qvp_3d99Fxs,My first ever WINTER! What to wear in Wuhan - the Chicago of China,2019-12-05T11:45:12Z,2297,82,2,61,1001,Arianne Angeli Bautista,0,PH,https://www.youtube.com/watch?v=Qvp_3d99Fxs
20,20,2019-12-01-2019-12-08,UCIzbQ1g2w4Mg3V9ijadhEdw,hb82rGLkQuY,Liburan Pramugara Di Wuhan China (THOMZVLOG),2019-12-01T16:31:09Z,2154,81,1,55,545,THOMZVLOG,18900,Unknown,https://www.youtube.com/watch?v=hb82rGLkQuY
21,21,2019-12-01-2019-12-08,UCe4OlbzaRjHjLufnrwsbQzw,eQiaEMq9WTU,International Cultural Festival at Wuhan University | China Vlog 20,2019-12-06T14:52:22Z,2112,75,3,41,524,MH Shuvro Khan,12500,SG,https://www.youtube.com/watch?v=eQiaEMq9WTU
22,22,2019-12-01-2019-12-08,UCqGFAlQZNQDMuIcXJJWd2Eg,vYeT64bMEV4,S.A.R.S. - Veruj mi // live @ Konacno petak,2019-12-07T14:21:44Z,1801,10,0,0,206,Konacno Petak,3550,Unknown,https://www.youtube.com/watch?v=vYeT64bMEV4
23,23,2019-12-01-2019-12-08,UCB7Bc90PhHpWqbzNvrNfvAA,OEs2eXkWyTs,Tera Aashiq (SARS) Hindi Dubbed Confirm News | New South Hindi Dubbed Movies | South Movies 2019,2019-12-05T05:30:02Z,1404,48,1,1,123,Filmy Chat,28300,Unknown,https://www.youtube.com/watch?v=OEs2eXkWyTs
24,24,2019-12-01-2019-12-08,UCzeeZN0jjEXj8-F3KF7HwQA,PCz3BzlQSaQ,[CSL] 2019 Round 30 Wuhan Zall FC 1-2 Hebei China Fortune / [Zhong Chao ]2019Di 30Lun  Wu Yi Zhuo Er 1-2He Bei Hua Xia Xing Fu ,2019-12-02T10:36:37Z,878,7,0,2,474,WKL ChineseFootball,0,HK,https://www.youtube.com/watch?v=PCz3BzlQSaQ
25,25,2019-12-01-2019-12-08,UCja38EoULv0KUtD3j9JCO0A,fr2L5HJl-Fw,UFGC20 | Lisbon Love (cancelled due Covid-19),2019-12-02T11:41:14Z,817,2,0,0,50,URBAN FUTURE global conference,100,AT,https://www.youtube.com/watch?v=fr2L5HJl-Fw
26,26,2019-12-01-2019-12-08,UCxpyy0UJZafnZSaiRHHztRg,wpF-NLiLZNI,CARNET DE RUES  -  SARS-POTERIES,2019-12-01T06:07:59Z,754,4,0,0,482,PHILENRI59,39,Unknown,https://www.youtube.com/watch?v=wpF-NLiLZNI
27,27,2019-12-01-2019-12-08,UCJHHAnquvLIeLEgIce-z5dw,2QjVTJk7Itg,Wuhan skyline,2019-12-06T04:13:53Z,661,3,0,1,33,Sophie Chen,116,Unknown,https://www.youtube.com/watch?v=2QjVTJk7Itg
28,28,2019-12-01-2019-12-08,UCWw43fF8cAazvNB3kgGbXyw,wKxGK29_pxE,Dilber (Di Li Bai Er ) - Instantaneities of Wuhan Concert (11/2019),2019-12-03T19:10:08Z,645,22,0,0,338,Dilbèr,2760,TR,https://www.youtube.com/watch?v=wKxGK29_pxE
29,29,2019-12-01-2019-12-08,UCpUktz2MAIl7Lujb5QdIc6w,s-eFa90qa1g,191123 WINWIN Wuhan Fanmeeting Say It Zhen Shi Huang Yan  Fancam Dong Si Cheng  winwin WayV,2019-12-03T19:57:21Z,631,35,1,0,99,BELLISSIMA,73,Unknown,https://www.youtube.com/watch?v=s-eFa90qa1g
