,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-05-03-2020-05-10,UC3XTzVzaHQEd30rQbuvCtTQ,7rl4c-jr7g0,Coronavirus VI: Testing: Last Week Tonight with John Oliver (HBO),2020-05-04T06:45:00Z,8033014,163160.0,5723.0,22418.0,1394,LastWeekTonight,8340000,Unknown,https://www.youtube.com/watch?v=7rl4c-jr7g0
1,1,2020-05-03-2020-05-10,UCVTyTA7-g9nopHeHbeuvpRA,HMCQwgHMXHw,Trump's Fox News Coronavirus Town Hall: A Closer Look,2020-05-05T03:30:04Z,2473795,39328.0,1402.0,6772.0,790,Late Night with Seth Meyers,3850000,US,https://www.youtube.com/watch?v=HMCQwgHMXHw
2,2,2020-05-03-2020-05-10,UCMSsLqxqvZsNXi0Z-VjN89A,KzKvIYwqQkE,What Doctors Are Learning From Autopsy Findings of New Coronavirus Patients | COVID-19,2020-05-06T16:15:00Z,2506708,48873.0,3509.0,11417.0,784,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=KzKvIYwqQkE
3,3,2020-05-03-2020-05-10,UCeY0bbntWzzVIaj2z3QigXg,52AgZpuDncY,Obama Criticizes Trump Administration&#39;s Coronavirus Response As Chaotic Disaster | NBC Nightly News,2020-05-09T23:31:33Z,2321652,20357.0,16418.0,22306.0,135,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=52AgZpuDncY
4,4,2020-05-03-2020-05-10,UCiamy6DLsjIeCgfz8TLXg9Q,P8yzICVWzYI,DAY IN THE LIFE OF A DOCTOR: CORONAVIRUS PANDEMIC NIGHT SHIFT,2020-05-09T16:00:25Z,1348703,37540.0,594.0,3499.0,720,Violin MD,715000,CA,https://www.youtube.com/watch?v=P8yzICVWzYI
5,5,2020-05-03-2020-05-10,UCE7GmAYeBVgqDItdX2ihuHQ,k4ue32JdVsk,My Tiny House &quot;DAY IN THE LIFE&quot; During Coronavirus Lockdown,2020-05-08T21:33:47Z,1412352,36267.0,686.0,1546.0,850,Tiny House Giant Journey,762000,US,https://www.youtube.com/watch?v=k4ue32JdVsk
6,6,2020-05-03-2020-05-10,UC9RM-iSvTu1uPJb8X5yp3EQ,r2oPk20OHBE,Air Cargo&#39;s Coronavirus Problem,2020-05-05T16:56:29Z,1133173,31403.0,701.0,1483.0,773,Wendover Productions,2690000,GB,https://www.youtube.com/watch?v=r2oPk20OHBE
7,7,2020-05-03-2020-05-10,UC4oQAvXFuNlKivYjUynQKTA,iLPYjHyjQek,Medico suministro dioxido de cloro a pacientes con covid-19 en Bogota | Video semana,2020-05-05T22:00:39Z,1049516,7378.0,1368.0,4917.0,195,Revista Semana,706000,CO,https://www.youtube.com/watch?v=iLPYjHyjQek
8,8,2020-05-03-2020-05-10,UC85VW73bQLEjs_taFKP7TwQ,DhtO5kzY5js,What Happens If You Get a Severe Case of COVID-19?,2020-05-05T19:37:40Z,874733,12763.0,601.0,1345.0,603,Nucleus Medical Media,2730000,US,https://www.youtube.com/watch?v=DhtO5kzY5js
9,9,2020-05-03-2020-05-10,UCK0z0_5uL7mb9IjntOKi5XQ,8_AKe07J7tE,A Waking Nightmare for COVID-19 Patients,2020-05-08T10:45:00Z,791232,21616.0,769.0,5095.0,587,The Atlantic,528000,US,https://www.youtube.com/watch?v=8_AKe07J7tE
