,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-05-10-2020-05-17,UCDS9hpqUEXsXUIcf0qDcBIA,P4QjOhu9eIQ,PM Modi&#39;s address to the Nation on COVID-19 | 12th May 2020 | PMO,2020-05-12T15:08:34Z,5913099,157232.0,24434.0,N/A,2036,PMO India,1400000,IN,https://www.youtube.com/watch?v=P4QjOhu9eIQ
1,1,2020-05-10-2020-05-17,UCMSsLqxqvZsNXi0Z-VjN89A,y6h8TIxeg1g,12 Coronavirus Autopsy Cases Reveal TRUTH About How Coronavirus Patients Dying,2020-05-14T15:45:04Z,3038902,67742.0,2364.0,6782,823,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=y6h8TIxeg1g
2,2,2020-05-10-2020-05-17,UCVTyTA7-g9nopHeHbeuvpRA,UySRQMXvBgg,Trump and Fox Try to Distract from Coronavirus with &quot;Obamagate&quot;: A Closer Look,2020-05-14T03:30:04Z,2506239,40759.0,1990.0,14186,982,Late Night with Seth Meyers,3850000,US,https://www.youtube.com/watch?v=UySRQMXvBgg
3,3,2020-05-10-2020-05-17,UC0p5jTq6Xx_DosDFxVXnWaQ,VfKfSUqn_GY,How covid-19 could change the financial world order | The Economist,2020-05-12T14:01:55Z,1744839,29338.0,3684.0,6550,598,The Economist,1580000,GB,https://www.youtube.com/watch?v=VfKfSUqn_GY
4,4,2020-05-10-2020-05-17,UChDKyKQ59fYz3JO2fl0Z6sg,BcbdW8bsKDY,CDC Issues New Advisory On Mystery Children's Illness Tied To Coronavirus | TODAY,2020-05-15T17:00:09Z,1549846,7322.0,2251.0,4129,141,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=BcbdW8bsKDY
5,5,2020-05-10-2020-05-17,UCupvZG-5ko_eiXAupbDfxWw,OOvENoZMmK4,This is how quickly coronavirus can spread,2020-05-14T22:58:08Z,1314210,9401.0,2145.0,4601,443,CNN,10500000,Unknown,https://www.youtube.com/watch?v=OOvENoZMmK4
6,6,2020-05-10-2020-05-17,UCHpw8xwDNhU9gdohEcJu4aA,xeHukQ6Ux1k,Fighting a locust plague amid Covid-19 in east Africa,2020-05-15T06:58:57Z,1254629,7737.0,495.0,1347,293,The Guardian,1410000,GB,https://www.youtube.com/watch?v=xeHukQ6Ux1k
7,7,2020-05-10-2020-05-17,UCeY0bbntWzzVIaj2z3QigXg,U8Z89y8nlVQ,"Live: Fauci, Top Health Officials Testify At Senate Coronavirus Hearing | NBC News",2020-05-12T17:42:19Z,1210081,5210.0,2651.0,1240,12321,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=U8Z89y8nlVQ
8,8,2020-05-10-2020-05-17,UCCj956IF62FbT7Gouszaj9w,P8HC5sOHzus,Coronavirus: Boris Johnson updates nation on Covid-19 lockdown  @BBC News - BBC,2020-05-10T18:17:36Z,854990,5854.0,2559.0,5878,860,BBC,9350000,GB,https://www.youtube.com/watch?v=P8HC5sOHzus
9,9,2020-05-10-2020-05-17,UCYpRDnhk5H8h16jpS84uqsA,cPr6q5E4PNw,"Coronavirus : la crise economique est unique, voici pourquoi",2020-05-10T08:30:05Z,860124,22078.0,1173.0,2420,723,Le Monde,885000,FR,https://www.youtube.com/watch?v=cPr6q5E4PNw
10,10,2020-05-10-2020-05-17,UCKbsGTb_CnGxFfjVLcRK-iw,ZtUCGNX3cQk,"53,000 Behind Every Healthcare Provider | COVID-19",2020-05-10T15:30:06Z,1221483,157.0,56.0,12,83,Siemens Healthineers,10800,US,https://www.youtube.com/watch?v=ZtUCGNX3cQk
11,11,2020-05-10-2020-05-17,UCknLrEdhRCp1aegoMqRaCZg,jfv9zsKJquk,Autopsies reveal: Coronavirus is more than a lung infection | COVID-19 Special,2020-05-15T17:34:31Z,778775,7356.0,382.0,1439,707,DW News,1680000,DE,https://www.youtube.com/watch?v=jfv9zsKJquk
12,12,2020-05-10-2020-05-17,UCsooa4yRKGN_zEE8iknghZA,D9tTi-CDjDU,What is a coronavirus? - Elizabeth Cox,2020-05-14T15:02:01Z,879287,22154.0,470.0,1430,316,TED-Ed,12200000,US,https://www.youtube.com/watch?v=D9tTi-CDjDU
13,13,2020-05-10-2020-05-17,UCsRnhjcUCR78Q3Ud6OXCTNg,iJv28QTHpfQ,Controversia en EEUU: Biologa asegura que COVID-19 fue creado a partir de una vacuna,2020-05-14T04:37:23Z,684393,8450.0,742.0,3316,194,T13,1150000,CL,https://www.youtube.com/watch?v=iJv28QTHpfQ
14,14,2020-05-10-2020-05-17,UCQgWpmt02UtJkyO32HGUASQ,AY2tCBZZy5I,"Insurrections, Espions, COVID-19, Crise mondiales. Bernard Squarcini [EN DIRECT]",2020-05-15T19:51:01Z,661075,8544.0,1181.0,380,9121,Thinkerview,634000,FR,https://www.youtube.com/watch?v=AY2tCBZZy5I
15,15,2020-05-10-2020-05-17,UCpa-Zb0ZcQjTCPP1Dx_1M8Q,HSJzhEAy5Ww,Lawyers React to LEGAL COVID MEMES // LegalEagle ft. Eve Cornwell,2020-05-12T15:03:34Z,484072,18443.0,385.0,2786,1373,LegalEagle,1200000,US,https://www.youtube.com/watch?v=HSJzhEAy5Ww
16,16,2020-05-10-2020-05-17,UCyoGb3SMlTlB8CLGVH4c8Rw,z6lXzLbnEqo,El gobierno de Nicaragua acusado de silenciar las muertes por coronavirus,2020-05-11T10:17:58Z,421914,2627.0,362.0,497,142,euronews (en español),891000,ES,https://www.youtube.com/watch?v=z6lXzLbnEqo
17,17,2020-05-10-2020-05-17,UCQfwfsi5VrQ8yKZ-UWmAEFg,Qp7KB-rY1Aw,Exclusive: Madagascar&#39;s president defends controversial homegrown Covid-19 cure,2020-05-12T17:03:05Z,261100,2862.0,39.0,869,1062,FRANCE 24 English,1350000,US,https://www.youtube.com/watch?v=Qp7KB-rY1Aw
18,18,2020-05-10-2020-05-17,UCvJJ_dzjViJCoLf5uKUTwoA,VUvtuKUP-M0,"How Coronavirus Antibody, Genetic And Antigen Tests Work",2020-05-15T16:00:20Z,260972,2211.0,96.0,288,826,CNBC,1790000,Unknown,https://www.youtube.com/watch?v=VUvtuKUP-M0
19,19,2020-05-10-2020-05-17,UCZaT_X_mc0BI-djXOlfhqWQ,oQZHFJXG66c,Inside Navajo Nation's Battle Against Coronavirus,2020-05-15T16:43:56Z,237831,4982.0,160.0,1128,332,VICE News,5650000,US,https://www.youtube.com/watch?v=oQZHFJXG66c
20,20,2020-05-10-2020-05-17,UCPgMAS8woHJ_o_OZdTR7kcQ,G-SPpA5ZM6o,Todd Chrisley's Coronavirus Story | Peacock Presents At-Home Variety Show feat. Seth MacFarlane,2020-05-13T23:00:03Z,251900,4349.0,132.0,281,508,Peacock,78900,US,https://www.youtube.com/watch?v=G-SPpA5ZM6o
21,21,2020-05-10-2020-05-17,UC16niRr50-MSBwiO3YDb3RA,YQIh_26HtUw,How badly hit is Mexico by coronavirus? - BBC News,2020-05-14T10:24:05Z,204326,1367.0,207.0,1032,568,BBC News,8240000,GB,https://www.youtube.com/watch?v=YQIh_26HtUw
22,22,2020-05-10-2020-05-17,UCoFX8yfaEwXNEu3HgLdfomQ,5qHTBlxfNes,How to take a combined throat and nose swab for COVID-19,2020-05-13T16:18:13Z,214756,333.0,56.0,69,351,Public Health England,8700,Unknown,https://www.youtube.com/watch?v=5qHTBlxfNes
23,23,2020-05-10-2020-05-17,UCqYw-CTd1dU2yGI71sEyqNw,ej7VkMloTLk,24 Oras Breaking News: Coronavirus cases worldwide surpass 4 million -- AFP tally,2020-05-10T02:38:59Z,150395,865.0,62.0,150,106,GMA News,7170000,PH,https://www.youtube.com/watch?v=ej7VkMloTLk
24,24,2020-05-10-2020-05-17,UCG-iSMVtWbbwDDXgXXypARQ,OtL0B1bqXak,"Coronavirus Pandemic Update 70: Glutathione Deficiency, Oxidative Stress, and COVID 19",2020-05-14T14:59:35Z,155983,4447.0,58.0,737,814,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=OtL0B1bqXak
25,25,2020-05-10-2020-05-17,UCRwA1NUcUnwsly35ikGhp0A,QJUMSi2_-TE,Paciente de COVID-19 muere tras no recibir atencion medica | Noticias Telemundo,2020-05-16T00:19:40Z,155003,685.0,92.0,209,100,Noticias Telemundo,3460000,US,https://www.youtube.com/watch?v=QJUMSi2_-TE
26,26,2020-05-10-2020-05-17,UCEPMCywJ6FPZpQ_aPEZt5JA,jrhoqwObnWc,How coronavirus infects human cells in Hindi,2020-05-11T06:04:14Z,139473,5405.0,161.0,482,630,Shomu's Biology,1060000,IN,https://www.youtube.com/watch?v=jrhoqwObnWc
27,27,2020-05-10-2020-05-17,UCP744Zzjsk4Yul3Ib9hcViw,OCtVx7e21XI,Cuidando a alguien enfermo con el Coronavirus,2020-05-12T17:46:06Z,144678,1376.0,111.0,66,256,Mytonomy,2910,US,https://www.youtube.com/watch?v=OCtVx7e21XI
28,28,2020-05-10-2020-05-17,UCPTDmZEOrQKHT-6AM7aTTTA,ZCTRpJAMyE0,W5: Inside a COVID-19 intensive care unit,2020-05-10T00:00:12Z,139936,N/A,N/A,N/A,1367,Official W5,0,CA,https://www.youtube.com/watch?v=ZCTRpJAMyE0
29,29,2020-05-10-2020-05-17,UCiueMJVxfWikDQ7rtAvHSWA,M3C1xSfQNNQ,Prediksi Covid 19(Corona) Akan Segera Berakhir Menurut Prof Dr. Ust Abdul Somad,2020-05-15T11:07:49Z,78919,729,53,84,750,Mutiara Dakwah NET.,14500,ID,https://www.youtube.com/watch?v=M3C1xSfQNNQ
