,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,0,2020-03-22-2020-03-29,UCUsm-fannqOY02PNN67C0KA,qM8RYN1MAh8,Noticias en Vivo (Ultima Hora): Noticieros Televisa / ForoTV,2020-03-25T17:42:02Z,22250099,40220,13427,0.0,0,Noticieros Televisa,3170000,MX,https://www.youtube.com/watch?v=qM8RYN1MAh8
1,1,2020-03-22-2020-03-29,UC85VW73bQLEjs_taFKP7TwQ,5DGwOJXSxqg,COVID-19 Animation: What Happens If You Get Coronavirus?,2020-03-28T13:21:41Z,18494256,199051,9260,14692.0,448,Nucleus Medical Media,2730000,US,https://www.youtube.com/watch?v=5DGwOJXSxqg
2,2,2020-03-22-2020-03-29,UCphTF9wHwhCt-BzIq-s4V-g,7sQCmgCmN7U,What Happens If You Caught The Coronavirus?,2020-03-28T15:00:02Z,9059347,191778,3657,10067.0,468,What If,4270000,CA,https://www.youtube.com/watch?v=7sQCmgCmN7U
3,3,2020-03-22-2020-03-29,UCqnbDFdCpuN8CMEg0VuEBqA,bE68xVXf8Kw,'People Are Dying': Battling Coronavirus Inside a N.Y.C. Hospital | NYT News,2020-03-26T13:30:07Z,8039744,110734,9331,30359.0,334,The New York Times,3110000,Unknown,https://www.youtube.com/watch?v=bE68xVXf8Kw
4,4,2020-03-22-2020-03-29,UCG5TBPANNSiKf1Dp-R5Dibg,fPbYaTKKtmA,Corona Virus Disease / COVID-19: Sahi aur Galath coronavirus disease ke baare me ( HINDI ) - Part 1,2020-03-24T15:54:56Z,6697424,76804,6909,3542.0,874,Dr.G Bhanu Prakash Animated Medical Videos,288000,IN,https://www.youtube.com/watch?v=fPbYaTKKtmA
5,5,2020-03-22-2020-03-29,UCUHW94eEFW7hkUMVaZz4eDg,54XLXg4fYsc,How To Tell If We&#39;re Beating COVID-19,2020-03-27T17:10:04Z,6071659,149602,5690,17753.0,436,minutephysics,5120000,Unknown,https://www.youtube.com/watch?v=54XLXg4fYsc
6,6,2020-03-22-2020-03-29,UC_W2CNqJ6kJr5enV3gfZ-sw,udprEtDVmIY,My Family Has Mild Coronavirus.  Here&#39;s Our Home Covid-19 Treatment Plan,2020-03-26T14:19:57Z,5894195,140656,6641,9782.0,543,Modern Aging - Holistic Health and Wealth After 50,113000,US,https://www.youtube.com/watch?v=udprEtDVmIY
7,7,2020-03-22-2020-03-29,UCAuUUnT6oDeKwE6v1NGQxug,Xe8fIjxicoo,How we must respond to the coronavirus pandemic | Bill Gates,2020-03-25T17:15:59Z,4646958,72659,9603,19012.0,3111,TED,17900000,US,https://www.youtube.com/watch?v=Xe8fIjxicoo
8,8,2020-03-22-2020-03-29,UCoMdktPbSTixAyNGwb-UYkQ,vdx4Jo0GCRU,Coronavirus: Italian city's warning to the rest of the world,2020-03-22T22:38:40Z,4092834,35918,1449,7677.0,293,Sky News,2590000,GB,https://www.youtube.com/watch?v=vdx4Jo0GCRU
9,9,2020-03-22-2020-03-29,UCVuIIm6TH5CWw7KOyAmo9FA,ZnVk12sFRkY,Instructional video for sewing the Olson mask (COVID-19) #FaceMask #FabricFaceMask  #facemaskpattern,2020-03-22T22:30:54Z,3939482,30582,1756,3294.0,1101,UnityPoint Health - Cedar Rapids,27500,US,https://www.youtube.com/watch?v=ZnVk12sFRkY
10,10,2020-03-22-2020-03-29,UCBi2mrWuNuyYy4gbM6fU18Q,N4WKdZjnU2s,Cases in coronavirus pandemic surge in US,2020-03-22T01:59:28Z,3657867,22076,3300,14379.0,330,ABC News,9670000,US,https://www.youtube.com/watch?v=N4WKdZjnU2s
11,11,2020-03-22-2020-03-29,UC0NaWwWghJD37rMK2AYDidg,AA2r6rca2v4,QUARANTINED: Isolated Thoughts on Coronavirus | JEFF DUNHAM,2020-03-27T22:46:13Z,3633661,114361,2258,5264.0,458,Jeff Dunham,2730000,US,https://www.youtube.com/watch?v=AA2r6rca2v4
12,12,2020-03-22-2020-03-29,UC0L1suV8pVgO4pCAIBNGx5w,NeY_HqIasdo,Cure for COVID-19? The drug that has killed Coronavirus in the test tube | 60 Minutes Australia,2020-03-24T02:59:29Z,1823327,15783,1638,N/A,1414,60 Minutes Australia,2410000,AU,https://www.youtube.com/watch?v=NeY_HqIasdo
13,13,2020-03-22-2020-03-29,UC8xEQrU6VhJU6pDZd-GkJWg,syXd7kgLSN8,COVID-19 Diagnostics: Performing a Nasopharyngeal and Oropharyngeal Swab,2020-03-28T11:00:32Z,1556716,8565,413,83,235,AMBOSS: Medical Knowledge Distilled,65800,US,https://www.youtube.com/watch?v=syXd7kgLSN8
14,14,2020-03-22-2020-03-29,UCoxcjq-8xIDTYp3uz647V5A,k6nLfCbAzgo,The Coronavirus Curve - Numberphile,2020-03-25T12:50:28Z,832810,25676,374,1850,1338,Numberphile,3420000,Unknown,https://www.youtube.com/watch?v=k6nLfCbAzgo
15,15,2020-03-22-2020-03-29,UCvJJ_dzjViJCoLf5uKUTwoA,ShiwHR5OvtM,Tracking Dr. Anthony Fauci's Comments On Coronavirus,2020-03-26T20:37:58Z,813098,7388,1409,4069,475,CNBC,1790000,Unknown,https://www.youtube.com/watch?v=ShiwHR5OvtM
16,16,2020-03-22-2020-03-29,UCG-iSMVtWbbwDDXgXXypARQ,q4P91VrfPGw,Coronavirus Pandemic Update 42: Immunity to COVID-19 and is Reinfection Possible?,2020-03-23T20:16:40Z,603064,11249,270,1597,1114,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=q4P91VrfPGw
17,17,2020-03-22-2020-03-29,UCffgbZCo4l5awQn4BfuEHXA,t1lxq2OUy-U,PPE Donning and Doffing: CDC Sequence for COVID 19,2020-03-25T16:07:38Z,626750,2717,227,0,788,Hippo Education,10900,US,https://www.youtube.com/watch?v=t1lxq2OUy-U
18,18,2020-03-22-2020-03-29,UCG-iSMVtWbbwDDXgXXypARQ,A4eu-h_owaI,"Coronavirus Pandemic Update 44: Loss of Smell &amp; Conjunctivitis in COVID-19, Is Fever Helpful?",2020-03-26T09:00:29Z,525754,9949,202,1826,806,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=A4eu-h_owaI
19,19,2020-03-22-2020-03-29,UChDKyKQ59fYz3JO2fl0Z6sg,zd1wL_8A4Us,"'Slow Burn': How Coronavirus Symptoms Can Start Slow, Then Worsen | TODAY",2020-03-25T17:59:52Z,452986,1786,150,620,135,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=zd1wL_8A4Us
20,20,2020-03-22-2020-03-29,UCJigKBjNneO7p8xvHLrGRCg,MdOrosJUYhE,Symptoms of Coronavirus in Hindi |Coronavirus in hindi |Coronavirus Symptoms in Humans |Corona-Virus,2020-03-28T06:53:02Z,537874,5318,647,413,391,Medtalks,77900,IN,https://www.youtube.com/watch?v=MdOrosJUYhE
21,21,2020-03-22-2020-03-29,UC4ZyUot7ROY6H1kV8_J__kQ,GMsL1Wc3-UU,COVID-19: Effects on Sense of Smell and Taste,2020-03-25T01:15:42Z,232689,1245,153,N/A,327,Mount Sinai Health System,73300,US,https://www.youtube.com/watch?v=GMsL1Wc3-UU
22,22,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,Jd1NMXBvsaI,"GMA NEWS COVID-19 BULLETIN: 3:30 PM | March 26, 2020",2020-03-26T07:37:06Z,174944,1359,62,169,141,GMA News,7170000,PH,https://www.youtube.com/watch?v=Jd1NMXBvsaI
23,23,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,qBluFrzlt0k,"GMA NEWS COVID-19 BULLETIN: 10:00 PM | March 24, 2020",2020-03-24T14:27:40Z,171048,1581,90,318,717,GMA News,7170000,PH,https://www.youtube.com/watch?v=qBluFrzlt0k
24,24,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,Q7TgI7UcEPU,"GMA NEWS COVID-19 BULLETIN: 2:45 PM | March 27, 2020",2020-03-27T06:52:05Z,162574,667,46,50,156,GMA News,7170000,PH,https://www.youtube.com/watch?v=Q7TgI7UcEPU
25,25,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,lU-88CrmIMs,"GMA NEWS COVID-19 BULLETIN: 3:20 PM | March 25, 2020",2020-03-25T07:28:17Z,125662,820,44,72,154,GMA News,7170000,PH,https://www.youtube.com/watch?v=lU-88CrmIMs
26,26,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,iUxzzaxLTWo,"GMA NEWS COVID-19 BULLETIN: 4:07 PM | March 25, 2020",2020-03-25T08:24:24Z,116124,785,42,61,157,GMA News,7170000,PH,https://www.youtube.com/watch?v=iUxzzaxLTWo
