,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-04-19-2020-04-26,UC3XTzVzaHQEd30rQbuvCtTQ,dRFbwjwQ4VE,Coronavirus V: Last Week Tonight with John Oliver (HBO),2020-04-20T06:30:04Z,8614360,238439,6265,31701,1258,LastWeekTonight,8340000,Unknown,https://www.youtube.com/watch?v=dRFbwjwQ4VE
1,2020-04-19-2020-04-26,UCTCEJCypL-cwp2EWlT5pmGg,U8r3oTVMtQ0,Recognizing Day to Day Signs and Symptoms of Coronavirus,2020-04-25T15:00:13Z,8064462,66276,4230,11417,231,FreeMedEducation,205000,ID,https://www.youtube.com/watch?v=U8r3oTVMtQ0
2,2020-04-19-2020-04-26,UCLXo7UDZvByw2ixzpQCufnA,P27HRClMf2U,What face masks actually do against coronavirus,2020-04-22T14:00:13Z,2631345,55731,3435,6240,468,Vox,8610000,US,https://www.youtube.com/watch?v=P27HRClMf2U
3,2020-04-19-2020-04-26,UCMtFAi84ehTSYSE9XoHefig,r2xPTP5hr6o,Trevor Noah: Trump&#39;s Response To Coronavirus Is Exposing His Lack Of Leadership,2020-04-21T07:35:00Z,2051979,28592,935,3342,664,The Late Show with Stephen Colbert,7800000,Unknown,https://www.youtube.com/watch?v=r2xPTP5hr6o
4,2020-04-19-2020-04-26,UC0p5jTq6Xx_DosDFxVXnWaQ,HMLop-jR8cw,Covid-19: Why is America's death toll so high? | The Economist,2020-04-21T18:00:04Z,1790091,25166,3326,11519,598,The Economist,1580000,GB,https://www.youtube.com/watch?v=HMLop-jR8cw
5,2020-04-19-2020-04-26,UCyI4gi0BtlKiUl6KgtuVIUw,1f7OwFqTnco,This teacher&#39;s COVID-19 song made our hosts cry with laughter | Your Morning,2020-04-21T15:29:04Z,1586440,9079,312,443,145,Your Morning,99500,CA,https://www.youtube.com/watch?v=1f7OwFqTnco
6,2020-04-19-2020-04-26,UCVxAirLqIXKP2ttE2-5DZ3Q,lCQPEpfd9OQ,5 Novos Sintomas do Coronavirus (Covid-19) | IMEB,2020-04-22T18:19:58Z,1224202,72616,1146,3198,116,Clínica IMEB,135000,BR,https://www.youtube.com/watch?v=lCQPEpfd9OQ
7,2020-04-19-2020-04-26,UCHpw8xwDNhU9gdohEcJu4aA,akiXEfWW-V0,Coronavirus tests: how they work and what they show,2020-04-20T11:40:23Z,1128862,6080,489,1025,358,The Guardian,1410000,GB,https://www.youtube.com/watch?v=akiXEfWW-V0
8,2020-04-19-2020-04-26,UCWOA1ZGywLbqmigxE4Qlvuw,sgZ7RKyDrLg,"Coronavirus, Explained | Official Trailer | Netflix",2020-04-22T16:00:00Z,581237,9947,622,998,75,Netflix,16600000,US,https://www.youtube.com/watch?v=sgZ7RKyDrLg
9,2020-04-19-2020-04-26,UC0QcZANjkGCwR3lVCIk3wmw,Bg5vFYVrw3Y,"Kya Suraiya Sitara se Coronavirus khatam Ho jaye ga? Engineer Ali Mirza, Mufti Muneer",2020-04-25T12:43:28Z,332022,6811,485,865,945,Understand Islam,229000,PK,https://www.youtube.com/watch?v=Bg5vFYVrw3Y
10,2020-04-19-2020-04-26,UCBAjwp7kvfgflWv6vKfgvNg,ECWzNuog77Y,Rehabilitacion. COVID Ejercicios respiratorios,2020-04-24T11:02:18Z,325489,4078,193,350,533,Hospital Povisa,8180,ES,https://www.youtube.com/watch?v=ECWzNuog77Y
11,2020-04-19-2020-04-26,UC6QYFutt9cluQ3uSM963_KQ,YRfwZcLeOm4,"COVID-19 | Coronavirus: Epidemiology, Pathophysiology | APRIL UPDATE",2020-04-20T17:00:11Z,309912,8694,145,868,2848,Ninja Nerd Lectures,648000,US,https://www.youtube.com/watch?v=YRfwZcLeOm4
12,2020-04-19-2020-04-26,UCqYw-CTd1dU2yGI71sEyqNw,jKadyNGZaYg,GMA NEWS COVID-19 BULLETIN: Duterte to talk to health experts on whether to extend or modify ECQ,2020-04-19T07:12:36Z,123741,891,68,0,108,GMA News,7170000,PH,https://www.youtube.com/watch?v=jKadyNGZaYg
13,2020-04-19-2020-04-26,UCiMg06DjcUk5FRiM3g5sqoQ,GDDDz89EhSU,COVID-19: Social Distancing,2020-04-22T15:08:43Z,102053,200,59,0,35,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=GDDDz89EhSU
14,2020-04-19-2020-04-26,UCqYw-CTd1dU2yGI71sEyqNw,Nh1vEWqBUi4,24 Oras: Princess Punzalan to act in Hollywood film after COVID-19 threat passes,2020-04-24T13:05:10Z,98077,721,23,0,152,GMA News,7170000,PH,https://www.youtube.com/watch?v=Nh1vEWqBUi4
15,2020-04-19-2020-04-26,UCqYw-CTd1dU2yGI71sEyqNw,mjAuDn5Mofc,GMA NEWS COVID-19 BULLETIN: Ragos given military honors by Philippine Army at Libingan ng mga Bayani,2020-04-25T07:21:04Z,95626,522,49,0,155,GMA News,7170000,PH,https://www.youtube.com/watch?v=mjAuDn5Mofc
16,2020-04-19-2020-04-26,UCiMg06DjcUk5FRiM3g5sqoQ,BTx1vELv7zU,COVID-19: Managing Anxiety and Stress,2020-04-20T16:29:08Z,71534,449,41,0,136,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=BTx1vELv7zU
17,2020-04-19-2020-04-26,UCOvSvdpakTdLTsT5E2si-Nw,Qc-P45u1vxI,Centrul de triere COVID-19 de la Moldexpo - LIVE cum ajung suspectii de Coronavirus,2020-04-24T15:12:23Z,52467,273,111,0,0,PublikaMD,38100,RO,https://www.youtube.com/watch?v=Qc-P45u1vxI
18,2020-04-19-2020-04-26,UCqYw-CTd1dU2yGI71sEyqNw,Ck1UvS61gRo,"Stand for Truth: Pilipinas, kulelat nga ba pagdating sa laban kontra COVID-19?",2020-04-20T14:56:31Z,28687,192,297,199,288,GMA News,7170000,PH,https://www.youtube.com/watch?v=Ck1UvS61gRo
19,2020-04-19-2020-04-26,UCWNXD9HACV9n4HCdMY-PqfQ,vLEUmdhpA2g,jldii kreN aavedn jiivikaa bnaaegii raashn kaardd|Bihar Ration Card 2020|Covid 19 sahayata rashi,2020-04-23T12:19:25Z,1874,45,4,10,415,Tech For India,13000,ID,https://www.youtube.com/watch?v=vLEUmdhpA2g
