,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
0,2020-05-10-2020-05-17,UCDS9hpqUEXsXUIcf0qDcBIA,P4QjOhu9eIQ,PM Modi&#39;s address to the Nation on COVID-19 | 12th May 2020 | PMO,2020-05-12T15:08:34Z,5904076,157448,23810,N/A,2036,PMO India,1400000,IN,https://www.youtube.com/watch?v=P4QjOhu9eIQ
1,2020-05-10-2020-05-17,UCMSsLqxqvZsNXi0Z-VjN89A,y6h8TIxeg1g,12 Coronavirus Autopsy Cases Reveal TRUTH About How Coronavirus Patients Dying,2020-05-14T15:45:04Z,2808460,64586,2257,6479,823,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=y6h8TIxeg1g
2,2020-05-10-2020-05-17,UCVTyTA7-g9nopHeHbeuvpRA,UySRQMXvBgg,Trump and Fox Try to Distract from Coronavirus with &quot;Obamagate&quot;: A Closer Look,2020-05-14T03:30:04Z,2501678,40755,1986,13311,982,Late Night with Seth Meyers,3850000,US,https://www.youtube.com/watch?v=UySRQMXvBgg
3,2020-05-10-2020-05-17,UC0p5jTq6Xx_DosDFxVXnWaQ,VfKfSUqn_GY,How covid-19 could change the financial world order | The Economist,2020-05-12T14:01:55Z,1713316,28960,3646,6578,598,The Economist,1580000,GB,https://www.youtube.com/watch?v=VfKfSUqn_GY
4,2020-05-10-2020-05-17,UChDKyKQ59fYz3JO2fl0Z6sg,BcbdW8bsKDY,CDC Issues New Advisory On Mystery Children's Illness Tied To Coronavirus | TODAY,2020-05-15T17:00:09Z,1546736,7333,2250,4144,141,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=BcbdW8bsKDY
5,2020-05-10-2020-05-17,UCupvZG-5ko_eiXAupbDfxWw,OOvENoZMmK4,This is how quickly coronavirus can spread,2020-05-14T22:58:08Z,1306497,9383,2141,4617,443,CNN,10500000,Unknown,https://www.youtube.com/watch?v=OOvENoZMmK4
6,2020-05-10-2020-05-17,UCHpw8xwDNhU9gdohEcJu4aA,xeHukQ6Ux1k,Fighting a locust plague amid Covid-19 in east Africa,2020-05-15T06:58:57Z,1239193,7654,485,1344,293,The Guardian,1410000,GB,https://www.youtube.com/watch?v=xeHukQ6Ux1k
7,2020-05-10-2020-05-17,UCeY0bbntWzzVIaj2z3QigXg,U8Z89y8nlVQ,"Live: Fauci, Top Health Officials Testify At Senate Coronavirus Hearing | NBC News",2020-05-12T17:42:19Z,1189300,5198,2642,1233,12321,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=U8Z89y8nlVQ
8,2020-05-10-2020-05-17,UCCj956IF62FbT7Gouszaj9w,P8HC5sOHzus,Coronavirus: Boris Johnson updates nation on Covid-19 lockdown  @BBC News - BBC,2020-05-10T18:17:36Z,813859,5731,2478,5760,860,BBC,9350000,GB,https://www.youtube.com/watch?v=P8HC5sOHzus
9,2020-05-10-2020-05-17,UCYpRDnhk5H8h16jpS84uqsA,cPr6q5E4PNw,"Coronavirus : la crise economique est unique, voici pourquoi",2020-05-10T08:30:05Z,810237,21092,1140,2412,723,Le Monde,885000,FR,https://www.youtube.com/watch?v=cPr6q5E4PNw
10,2020-05-10-2020-05-17,UCKbsGTb_CnGxFfjVLcRK-iw,ZtUCGNX3cQk,"53,000 Behind Every Healthcare Provider | COVID-19",2020-05-10T15:30:06Z,811271,113,40,7,83,Siemens Healthineers,10800,US,https://www.youtube.com/watch?v=ZtUCGNX3cQk
11,2020-05-10-2020-05-17,UCknLrEdhRCp1aegoMqRaCZg,jfv9zsKJquk,Autopsies reveal: Coronavirus is more than a lung infection | COVID-19 Special,2020-05-15T17:34:31Z,774546,7337,378,1438,707,DW News,1680000,DE,https://www.youtube.com/watch?v=jfv9zsKJquk
