,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UC3XTzVzaHQEd30rQbuvCtTQ,0b_eHBZLM6U,Coronavirus: Conspiracy Theories: Last Week Tonight with John Oliver (HBO),2020-07-20T06:30:00Z,6820778,207791,7723,29254,0,LastWeekTonight,8300000
1,UCMtFAi84ehTSYSE9XoHefig,yrUlgF5q6Mo,Trump&#39;s Secretive Covid Data-Grab Overshadows Good News About A Promising Vaccine,2020-07-16T03:50:00Z,3587471,51984,2048,7671,0,The Late Show with Stephen Colbert,7740000
2,UCMtFAi84ehTSYSE9XoHefig,w8icJJZKAgM,GOP Lawmakers Set To Skip Trump&#39;s Convention In Jacksonville As Florida&#39;s Covid Numbers Spike,2020-07-15T04:38:28Z,2835367,42528,1151,6002,0,The Late Show with Stephen Colbert,7740000
3,UCVTyTA7-g9nopHeHbeuvpRA,Q6AYg0oLfC8,Trump and His Allies Want You to &quot;Adapt&quot; to the Coronavirus Crisis: A Closer Look,2020-07-16T01:00:02Z,2251581,40587,1176,7499,0,Late Night with Seth Meyers,3830000
4,UCMtFAi84ehTSYSE9XoHefig,-GZmDWsUSBg,Tom Hanks And Rita Wilson Suffered Completely Different Covid-19 Symptoms,2020-07-15T08:52:09Z,1989826,19280,2510,6070,0,The Late Show with Stephen Colbert,7740000
5,UCaXkIU1QidjPwiAYu6GcHjg,aCAqzhRF4MI,Watch Donald Trump Implode On Fox News Over COVID Falsehoods | The Beat With Ari Melber | MSNBC,2020-07-21T00:25:08Z,1924586,23518,1823,8503,0,MSNBC,3370000
6,UCMtFAi84ehTSYSE9XoHefig,F8DDvJkx07U,Double Hack: Bitcoin Bandits Take Over Twitter While Russia Spies On Covid Vaccine Researchers,2020-07-17T03:50:01Z,1906216,31411,876,3678,0,The Late Show with Stephen Colbert,7740000
7,UCIvaYmXn910QMdemBG3v1pQ,mC1u9Izb2WQ,DNA: Corona Vaccine ke iNtjaar kaa &#39;crnnbddh vishlessnn&#39; | Coronavirus Vaccine | COVID-19 Vaccine,2020-07-20T17:18:29Z,1616937,18180,1924,812,0,Zee News,15200000
8,UCPXTXMecYqnRKNdqdVOGSFg,Daf2VnASRto,Coronavirus Vaccine : Oxford vaccine found &quot;SAFE&quot; in early trials - TV9,2020-07-20T14:57:55Z,1526732,0,0,1296,0,TV9 Telugu Live,6310000
9,UCupvZG-5ko_eiXAupbDfxWw,hY1F5k5i1Uk,Fauci: I was not invited to Trump&#39;s coronavirus briefing,2020-07-21T21:44:39Z,1408319,14241,1770,9538,0,CNN,10400000
