,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCf8w5m0YsRa8MHQ5bwSGmbw,iL53Y28Rp84,Asianet News Live TV | Malayalam News Live | eessyaanerrrr nyuus laiv|global battle against Covid 19,2020-03-15T01:45:33Z,239394314,256643,90782,0,0,asianetnews,4610000
1,UCMmpLL2ucRHAXbNHiCPyIyg,lDMWKVbMc9I,"ARY NEWS LIVE | Latest Pakistan News 24/7 | Headlines , Bulletins, Special &amp; Exclusive Coverage",2020-03-11T12:18:03Z,195784822,388816,85243,0,0,ARY News,5790000
2,UCOutOIcn_oho8pyVN3Ng-Pg,ZB_cxKau8iQ,Indo-China Clash| Rajasthan Politics | J&amp;K Terrorist Attack | Coronavirus | TV9 Bharatvarsh LIVE,2020-03-15T22:21:37Z,142011227,243405,55064,0,0,TV9 Bharatvarsh,4150000
3,UCj6PcyLvpnIRT_2W_mwa9Aw,wHn1_QVoXGM,TN EN VIVO - TODO NOTICIAS EN VIVO LAS 24 HS.,2020-03-14T14:41:11Z,110657840,0,0,0,0,Todo Noticias,1320000
4,UC3XTzVzaHQEd30rQbuvCtTQ,_066dEkycr4,Coronavirus II: Last Week Tonight with John Oliver (HBO),2020-03-16T06:30:02Z,11913138,355482,9715,38714,0,LastWeekTonight,8300000
5,UCiMg06DjcUk5FRiM3g5sqoQ,9cfYC4YLsu4,"CDC Briefing Room: COVID-19 Update: March 14, 2020",2020-03-14T22:53:32Z,10727693,73550,10199,0,0,Centers for Disease Control and Prevention (CDC),473000
6,UCsT0YIqwnpJCM-mx7-gSA4Q,Fqw-9yMV0sI,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,2020-03-11T19:00:14Z,6942204,155382,12211,19165,0,TEDx Talks,26300000
7,UCLXo7UDZvByw2ixzpQCufnA,dSQztKXR6k0,Why fighting the coronavirus depends on you,2020-03-16T16:54:22Z,6706149,188074,4234,10303,0,Vox,8550000
8,UC6QYFutt9cluQ3uSM963_KQ,PWzbArPgo-o,"COVID-19 | Coronavirus: Epidemiology, Pathophysiology, Diagnostics",2020-03-16T20:00:33Z,4895642,84399,2815,8389,0,Ninja Nerd Lectures,630000
9,UCW39zufHfsuGgpLviKh297Q,3K3fy5eKeuM,Coronavirus in China | DW Documentary,2020-03-17T19:00:01Z,4800871,24175,3569,5253,0,DW Documentary,1820000
10,UCVTyTA7-g9nopHeHbeuvpRA,-SoZcjMWxm8,Trump Addresses the Nation on the Coronavirus Pandemic: A Closer Look,2020-03-12T23:40:17Z,4527741,81297,2935,9638,0,Late Night with Seth Meyers,3830000
11,UCi7GJNg51C3jgmYTUwqoUXA,JJIsmDhzoD0,Conan Shares Coronavirus Tips With His Staff - CONAN on TBS,2020-03-11T03:38:53Z,4237285,93982,4251,5583,0,Team Coco,8050000
12,UCwKSTg8zeCojMLBPA9bS7NQ,2a4o9j_D-xs,Nuevo coronavirus COVID-19,2020-03-13T18:50:09Z,4160181,18293,2926,2097,0,Ministerio de Salud de la Nación,35900
13,UCvJJ_dzjViJCoLf5uKUTwoA,ek3T8xiu1Fw,The Race To Develop A Coronavirus Vaccine,2020-03-14T18:34:25Z,4031136,47729,2568,9340,0,CNBC,1760000
14,UCH4BNI0-FOK2dMXoFtViWHw,fgBla7RepXU,What This Chart Actually Means for COVID-19,2020-03-17T22:59:44Z,3643818,113581,1984,7531,0,It's Okay To Be Smart,3380000
15,UCMtFAi84ehTSYSE9XoHefig,lk0sQEhrY5U,Daily Life Is Changing For Millions Of Americans As Coronavirus Crisis Grows,2020-03-12T03:50:00Z,3039310,40755,1413,5173,0,The Late Show with Stephen Colbert,7740000
16,UCKjU3KzdbJE1EFcHVqXC3_g,14mRmD8zHOk,Watch what it&#39;s like to get tested for COVID-19,2020-03-12T02:26:37Z,2317125,7910,910,0,0,CBC News: The National,815000
