,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UC6ZXNYiuVra9HdM_ghjF1ig,t31qbhvVB28,COVID-19 Testing,2020-06-05T18:23:23Z,7172522,15,7,0,0,ONgov,19600
1,UC6ZXNYiuVra9HdM_ghjF1ig,bUWZ0j-U6UE,COVID-19 Reopen,2020-06-05T18:23:23Z,4298652,16,32,0,0,ONgov,19600
2,UCTXNz3gjAypWp3EhlIATEJQ,O78RReuTXf4,Covid19: Toda la informacion sobre la pandemia que afecta a Chile y al mundo | 24 Horas TVN Chile,2020-06-04T18:50:18Z,4174130,7194,3326,0,0,24horas.cl,771000
3,UCLXo7UDZvByw2ixzpQCufnA,2qdd7kirwIk,How deadly is Covid-19?,2020-06-04T12:29:40Z,1800389,41205,2201,3328,0,Vox,8550000
4,UCqVHGwQCmmGa2hjS7ydN4sQ,cVknsY2EICc,?COVID-19 [?][?]? ?Que se siente padecer de la enfermedad COVID-19? SINTOMAS DESDE EL DIA 1[?],2020-06-03T00:00:25Z,1394047,23000,2159,2051,0,Dr. Luis Antonio Pacora Camargo,231000
5,UCqnbDFdCpuN8CMEg0VuEBqA,a_58Q0H7KoI,Funeral Homes in Mexico Show Coronavirus' Hidden Death Toll | Coronavirus News,2020-06-05T13:30:00Z,1194995,9021,1906,2466,0,The New York Times,3090000
6,UCcVF2Fth-qEA4T1Lhn3CgKg,x6lClQLXkXE,Kalaignar News LIVE | klainyr ceytikll | putiy klvik kollkai | CoronaVirus| Latest Tamil News,2020-06-08T09:37:06Z,1180586,2109,433,0,0,Kalaignar TV News,394000
7,UC0p5jTq6Xx_DosDFxVXnWaQ,7tziw5i3vy8,Covid-19: what's really going on in Russia? | The Economist,2020-06-05T18:39:13Z,878736,9909,1185,2654,0,The Economist,1560000
8,UChDKyKQ59fYz3JO2fl0Z6sg,VP0OVIcldsw,"WHO Says Asymptomatic Spread Of Coronavirus Is Rare, Contradicting CDC | TODAY",2020-06-09T16:00:12Z,866729,3102,2604,3435,0,TODAY,2410000
9,UCrp_UI8XtuYfpiqluWLD7Lw,s3Mp4fJtHLs,New York Gov. Cuomo speaks on coronavirus and George Floyd protests -- 6/8/2020,2020-06-08T16:23:26Z,761967,2737,2193,1668,0,CNBC Television,822000
10,UCiMg06DjcUk5FRiM3g5sqoQ,2jGvVbfaLiQ,CDC COVID-19 Response Promising Practices in Health Equity,2020-06-03T18:04:47Z,750508,1689,3578,0,0,Centers for Disease Control and Prevention (CDC),473000
11,UC0L1suV8pVgO4pCAIBNGx5w,lgXqRSyyHOU,Inside COVID-19 conspiracy theories: from 5G towers to Bill Gates | 60 Minutes Australia,2020-06-07T11:50:51Z,596705,7462,1423,0,0,60 Minutes Australia,2340000
12,UCvJJ_dzjViJCoLf5uKUTwoA,RoN2nGMltfw,Why Coronavirus May Change How Big Tech Works,2020-06-09T16:19:23Z,512987,5207,306,555,0,CNBC,1760000
13,UCIALMKvObZNtJ6AmdCLP7Lg,NQTBlbx1Xjs,WHO Says Covid-19 Asymptomatic Transmission Is 'Very Rare',2020-06-08T23:29:28Z,440413,3430,484,1373,0,Bloomberg Markets and Finance,769000
14,UC7c8mE90qCtu11z47U0KErg,MNS68IyfKvs,We test a home antibody kit for tracking Covid-19 transmission,2020-06-03T15:03:10Z,257900,1161,121,182,0,nature video,466000
15,UCSwXe2WReWhNdjKRTh92b9g,1RSQ8TgKE_0,VITAMINA D SISTEMA INMUNOLOGICO Y CORONAVIRUS,2020-06-07T23:25:31Z,239766,7934,213,372,0,Dr. Veller,211000
16,UCln_SCEd4JiGkHIUZd1VlXw,d9y9o6Dy5jI,How Long Does COVID-19 Last? First Detailed Study on the Long Tail - Affecting 1 in 10,2020-06-08T20:40:32Z,162195,2092,111,830,0,RUN-DMC,13900
17,UCqnbDFdCpuN8CMEg0VuEBqA,QSHVxAaLzIU,"'Bye, Mommy. I Love You': Medics and Patients Make Painful Decisions | Coronavirus News",2020-06-03T17:00:10Z,129259,2063,163,409,0,The New York Times,3090000
18,UCzwZNwPALKkvafocMMzPffA,2PFT4KHWsWQ,What to expect when you go for a COVID-19 test,2020-06-04T00:15:36Z,129254,479,69,0,0,AHSChannel,9910
19,UCG-iSMVtWbbwDDXgXXypARQ,KS-mHOtXX84,"Coronavirus Pandemic Update 80: COVID-19 Retractions &amp; Data (Hydroxychloroquine, ACE Inhibitors)",2020-06-05T18:52:05Z,120316,4135,69,1018,0,MedCram - Medical Lectures Explained CLEARLY,804000
20,UCknLrEdhRCp1aegoMqRaCZg,jMLGyL5neik,Aerosols: Key to control the coronavirus spread? | COVID-19 Special,2020-06-09T16:45:01Z,114054,1380,92,222,0,DW News,1640000
21,UCG-iSMVtWbbwDDXgXXypARQ,o5w7FiDJe1g,Coronavirus Pandemic Update 81: New Data on Hydroxychloroquine Side Effects &amp; Prevention of COVID-19,2020-06-08T17:37:43Z,103512,2932,61,717,0,MedCram - Medical Lectures Explained CLEARLY,804000
22,UCknLrEdhRCp1aegoMqRaCZg,0ugy24IQLDc,Can a genetically modified BCG vaccine protect us from coronavirus? | COVID-19 Special,2020-06-05T15:11:58Z,99384,991,82,216,0,DW News,1640000
23,UCMSsLqxqvZsNXi0Z-VjN89A,1HTionnTT9I,Coronavirus vs Flu vs Normal Lungs | Autopsy Comparison,2020-06-08T19:40:37Z,98159,3545,78,314,0,Doctor Mike Hansen,375000
24,UCgRBRE1DUP2w7HTH9j_L4OQ,TGelSatcacA,Is COVID racist too? | How Science &amp; Medicine Get It Wrong,2020-06-05T18:44:09Z,97206,9795,787,1621,0,Medlife Crisis,268000
25,UC_giJ3xlEL9jUF1YfJdzzuQ,5hu7_xIsCRg,An Introduction to COVID-19 Tests,2020-06-04T18:00:03Z,98047,0,0,0,0,U.S. Food and Drug Administration,58500
26,UCG-iSMVtWbbwDDXgXXypARQ,-dYWZMx-Lfs,"Coronavirus Pandemic Update 79: COVID-19 Vaccines to Keep an Eye On - mRNA, Antigen, Others",2020-06-04T17:34:30Z,86163,2058,71,437,0,MedCram - Medical Lectures Explained CLEARLY,804000
27,UCkq9D1zjzszGX8Q-kI_hFCA,z08U8-GCl2o,COVID-19 HOME TESTING KITS: HOW TO SELF SWAB PROPERLY!,2020-06-07T17:00:02Z,84572,1023,25,310,0,Dr Alex George,77200
28,UC-F1G-YJxDQzaxHwl-5Ro4A,KkZFmPB6p5M,"COVID-19 - Together, we can reopen safely",2020-06-04T18:14:04Z,62825,2,0,0,0,NS WorkSafeForLife,717
29,UCG-iSMVtWbbwDDXgXXypARQ,i0S_hRZSqwc,"Live COVID-19 Question / Answer with Dr. Seheult - June 7, 2020",2020-06-08T02:06:00Z,58697,1714,43,281,0,MedCram - Medical Lectures Explained CLEARLY,804000
30,UC07-dOwgza1IguKA86jqxNA,7RcJ2yyNkUk,Live on COVID-19 transmission with Dr Michael Ryan and Dr Maria Van Kerkhove,2020-06-09T14:20:09Z,44714,464,172,236,0,World Health Organization (WHO),607000
31,UC07-dOwgza1IguKA86jqxNA,dZoIOyiZnt8,Live from WHO Headquarters - COVID-19 daily press briefing 08 June 2020,2020-06-08T16:15:46Z,38254,317,158,119,0,World Health Organization (WHO),607000
32,UC95DrqCICD5rgBDApXYMm1A,__zkTz_EE40,Aleksander Jablonowski o nowym porzadku swiata protest przeciw przymusowi szczepien COVID WARSZAWA,2020-06-06T13:43:54Z,13938,720,29,85,0,Nie zapomnij o,2870
33,UCHOgtQ7wm3e_fdPPZnkkzYA,y6FjwUzJ2QQ,Coming back from COVID-19: Matt's story,2020-06-05T18:01:12Z,5342,0,0,22,0,Healthy Canadians,6980
34,UC-YKug6r3CjjHbYKKaorwrg,EmaX_qAXEjo,SECURE SNOOKER IN COVID-19 REALITY! 2020 Championship League,2020-06-04T17:00:02Z,2127,33,6,0,0,Snooker 4Free,50800
35,UCtu6QnuH68z3thAeFt8o5Og,bbP-meRb9vw,CVA &amp; COVID-19: Adapting Delivery Mechanisms in Humanitarian Programming,2020-06-08T12:48:57Z,1036,11,0,0,0,Cash Learning Partnership (CaLP),716
