,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UC3XTzVzaHQEd30rQbuvCtTQ,MuxnH0VAkAM,Coronavirus VIII: Prisons &amp; Jails: Last Week Tonight with John Oliver (HBO),2020-06-22T06:30:01Z,4929326,128358,5380,13480,0,LastWeekTonight,8300000
1,UCnmlG_YzRYzWzJbW2oDn_ow,GPOQjzZGoeQ,CORONAVIRUS: EL ORIGEN | NATIONAL GEOGRAPHIC,2020-06-21T13:00:11Z,2882537,45592,2974,4958,0,National Geographic Latinoamérica,810000
2,UCPXTXMecYqnRKNdqdVOGSFg,5TVDu2ONvvo,"Woman with severe cough, suspected of Covid 19 : video goes viral - TV9",2020-06-19T08:29:54Z,2359259,0,0,1092,0,TV9 Telugu Live,6310000
3,UCVTyTA7-g9nopHeHbeuvpRA,Ym2n1MYQNBw,Trump's Coronavirus Cover-Up; Bolton's Tell-All Book: A Closer Look,2020-06-18T01:00:05Z,2295225,39364,1504,6383,0,Late Night with Seth Meyers,3830000
4,UCEAZeUIeJs0IjQiqTCdVSIg,niCxnEyG0SM,"President Trump holds rally in Tulsa, Oklahoma, amid coronavirus spread concerns",2020-06-21T04:07:10Z,1875239,22201,14067,7279,0,Yahoo Finance,352000
5,UCDCMjD1XIAsCZsYHNMGVcog,i6RsP9jNN9Q,Breaking News: Glenmark Launches COVID-19 Drug | V6 News,2020-06-20T13:22:23Z,1754655,23969,1233,2252,0,V6 News Telugu,5310000
6,UC_AK324Za3GR5O55EhKGSMA,Z-Kre-mnZzg,COVID-19 REAL-TIME RESPONSE: Dr. Lisa Cooper,2020-06-18T16:30:02Z,1334617,10,3,0,0,Johns Hopkins Bloomberg School of Public Health,18000
7,UC0QHWhjbe5fGJEPz3sVb6nw,GaQXzNQbH0U,I'm Afraid It's Going To Get Worse | Coronavirus Spikes,2020-06-17T20:56:40Z,1218076,91814,1698,13087,0,Doctor Mike,6050000
8,UCumtYpCY26F6Jr3satUgMvA,aZIg34Ug9VU,"Coronavirus In AP:  477 Fresh Cases And Five More Lost Life, Total Cases Jumps To 9000 Mark | NTV",2020-06-22T01:56:34Z,1183656,0,0,81,0,NTV Telugu,4150000
9,UCupvZG-5ko_eiXAupbDfxWw,mmsSkeDjalc,"Facts don&#39;t support what Trump, Pence say about coronavirus",2020-06-21T13:11:27Z,990613,11048,6615,10626,0,CNN,10400000
10,UCw3SYO_euO0TSPC_m_0Pzgw,fN2tgtcKGck,Trump calls the coronavirus the 'kung flu',2020-06-21T03:36:12Z,981097,7645,12504,18481,0,Los Angeles Times,373000
11,UCrlIS7z20CnVaCrMvdkig_g,Ob7gBP9UGXE,Trump mocks coronavirus and Democrats in rally with sparse turnout,2020-06-21T04:34:34Z,956104,3666,7636,10234,0,Eyewitness News ABC7NY,201000
12,UCfdNM3NAhaBOXCafH7krzrA,mbLMnxhDgGk,What if a COVID-19 Vaccine Is Never Developed?,2020-06-18T19:10:01Z,932209,27821,1520,6196,0,The Infographics Show,8660000
13,UCupvZG-5ko_eiXAupbDfxWw,KpwQga_HhJ4,16 friends got Covid after night out. Hear their warning,2020-06-17T17:07:58Z,930054,13965,2784,10282,0,CNN,10400000
14,UC9k-yiEpRHMNVOnOi_aQK8w,W_p1OriLj-U,70-Year-Old COVID-19 Survivor Gets $1 Million Hospital Bill,2020-06-18T12:25:32Z,909154,33946,425,6374,0,Inside Edition,7780000
15,UCIvaYmXn910QMdemBG3v1pQ,trfTaMbMsf4,Baba Ramdev kii Patanjali ne Launch kii Coronavirus kii sNjiivnii | Coronil | COVID 19 Vaccine | Antidote,2020-06-23T12:06:18Z,810470,15192,1464,2097,0,Zee News,15200000
16,UCupvZG-5ko_eiXAupbDfxWw,aSHhEpgrFfI,Six Trump campaign staffers working on Tulsa rally test positive for Covid-19,2020-06-20T18:56:17Z,801388,9685,3223,14056,0,CNN,10400000
17,UCDCMjD1XIAsCZsYHNMGVcog,S-a3klLf-I0,Covid-19 Drug Fabiflu | New Technology in Temples |  Corona Cases I V6 Teenmaar News,2020-06-20T16:36:44Z,771030,4232,634,198,0,V6 News Telugu,5310000
18,UCJigKBjNneO7p8xvHLrGRCg,94--a-qsBwI,COVID 19 lkssnn kitne smy tk clte haiN | Coronavirus Symptoms,2020-06-20T07:11:55Z,776789,6434,555,364,0,Medtalks,66000
19,UCLXo7UDZvByw2ixzpQCufnA,9Em0FSsI_VU,Empty middle seats on planes won&#39;t stop the coronavirus,2020-06-17T12:00:06Z,765789,18508,1177,1797,0,Vox,8550000
20,UCupvZG-5ko_eiXAupbDfxWw,arZtsOWni0s,Cooper: Trump and Pence are lying. The Covid data proves it,2020-06-17T01:49:41Z,754149,11848,2836,7637,0,CNN,10400000
21,UCupvZG-5ko_eiXAupbDfxWw,4wG1MHblbfw,Pence tries to declare coronavirus over,2020-06-17T17:46:16Z,724534,7831,1352,5994,0,CNN,10400000
22,UCumtYpCY26F6Jr3satUgMvA,vqqmB9_aFY8,kroonaaku mNdu vcceesiNdi | Coronavirus Medicine Launched by Glenmark Company in India | NTV,2020-06-20T14:48:35Z,727549,0,0,676,0,NTV Telugu,4150000
23,UCupvZG-5ko_eiXAupbDfxWw,BJGgHGl-NUg,Joe Biden blasts Trump&#39;s Covid response,2020-06-17T20:52:53Z,709357,17607,2604,10978,0,CNN,10400000
24,UChDKyKQ59fYz3JO2fl0Z6sg,E6lXkGXFbCo,White House Preparing For 2nd Wave Of Coronavirus As 12 States Hit Daily Records | TODAY,2020-06-22T14:00:04Z,673550,1943,1915,2971,0,TODAY,2410000
