,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCDGiCfCZIV5phsoGiPwIcyQ,NMre6IAAAiU,"[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News",2020-04-17T12:57:56Z,148832429,226165,20724,0,0,Roylab Stats,844000
1,UC3XTzVzaHQEd30rQbuvCtTQ,dRFbwjwQ4VE,Coronavirus V: Last Week Tonight with John Oliver (HBO),2020-04-20T06:30:04Z,8576257,238055,6234,31729,0,LastWeekTonight,8300000
2,UCBi2mrWuNuyYy4gbM6fU18Q,WaBXQ1irNA0,Doctors warn of mystery coronavirus symptom called &#39;COVID toes&#39;,2020-04-21T19:35:04Z,3255678,16598,3546,7934,0,ABC News,9560000
3,UCMtFAi84ehTSYSE9XoHefig,krcHpMdOVAk,"Trump Can Lie About His Coronavirus Record, But People Remember His Early Inaction On The Threat",2020-04-15T06:22:48Z,3212341,49885,2317,7713,0,The Late Show with Stephen Colbert,7740000
4,UCMSsLqxqvZsNXi0Z-VjN89A,LV8wWhjTKRU,How Coronavirus Kills Some People But Not Others - I&#39;m a Lung Doctor (MEDICAL TRUTH) | COVID-19,2020-04-15T18:44:26Z,2391681,50977,2099,7760,0,Doctor Mike Hansen,375000
5,UCMtFAi84ehTSYSE9XoHefig,r2xPTP5hr6o,Trevor Noah: Trump&#39;s Response To Coronavirus Is Exposing His Lack Of Leadership,2020-04-21T07:35:00Z,2032439,28349,921,3302,0,The Late Show with Stephen Colbert,7740000
6,UC0p5jTq6Xx_DosDFxVXnWaQ,HMLop-jR8cw,Covid-19: Why is America's death toll so high? | The Economist,2020-04-21T18:00:04Z,1781592,25116,3312,11498,0,The Economist,1560000
7,UC0L1suV8pVgO4pCAIBNGx5w,KZ-tCc3S8V8,Lawsuit sues China for six trillion dollars in coronavirus reparations | 60 Minutes Australia,2020-04-19T21:00:04Z,1776278,28315,4267,0,0,60 Minutes Australia,2340000
8,UCqnbDFdCpuN8CMEg0VuEBqA,WE80_o6x854,How Coronavirus is Upending Ultra-Orthodox Jewish Traditions | NYT News,2020-04-17T17:00:15Z,1773874,13767,2559,4210,0,The New York Times,3090000
9,UCvJJ_dzjViJCoLf5uKUTwoA,MfgIXP4NWjw,Why Coronavirus Has Left Automakers Desperate For Buyers,2020-04-21T17:30:22Z,1744931,12811,1535,4437,0,CNBC,1760000
10,UCqnbDFdCpuN8CMEg0VuEBqA,Hdgrtko-EEA,How Coronavirus Ravaged Ecuador: From First Confirmed Case to Thousands Dead | NYT News,2020-04-21T23:00:30Z,1470319,8670,1028,1947,0,The New York Times,3090000
11,UCeY0bbntWzzVIaj2z3QigXg,lcxW2zAXLWs,Watch Full Coronavirus Coverage - April 14 | NBC News Now (Live Stream),2020-04-15T11:16:50Z,1447671,6224,1822,180,0,NBC News,3690000
12,UC0NaWwWghJD37rMK2AYDidg,bG3erL7m_ZI,"And Now, Special COVID-19 Advice From Bubba J | JEFF DUNHAM",2020-04-17T22:09:46Z,1146395,37231,971,2170,0,Jeff Dunham,2710000
13,UC0L1suV8pVgO4pCAIBNGx5w,ly6pz1_AKiE,CHINA VS. U.S.A: the race for a coronavirus vaccine | 60 Minutes Australia,2020-04-20T01:40:00Z,1069033,7795,991,0,0,60 Minutes Australia,2340000
14,UCcyq283he07B7_KUX07mmtA,HRz-Tr553cc,Why South Korea&#39;s Coronavirus Curve Looks So Different From The Rest Of The World,2020-04-16T16:48:41Z,1055559,15810,877,4599,0,Business Insider,3270000
15,UCHpw8xwDNhU9gdohEcJu4aA,akiXEfWW-V0,Coronavirus tests: how they work and what they show,2020-04-20T11:40:23Z,1018165,5536,433,900,0,The Guardian,1390000
16,UCEAh9xBbVkCWheox3qnp1pw,kngEn4lVSbY,Sintomas COVID-19,2020-04-17T16:24:25Z,913163,7346,720,2332,0,Dr. Medardo Rosales,7050
17,UCcyq283he07B7_KUX07mmtA,KcT0menNM8w,Why NYC&#39;s Largest Emergency Hospital Is Empty During COVID-19,2020-04-17T23:33:51Z,849321,10172,700,2357,0,Business Insider,3270000
18,UC0QHWhjbe5fGJEPz3sVb6nw,Cr_A5Z8dbzI,Doctors DRAGGED Over Coronavirus Statements,2020-04-15T21:00:04Z,812389,39409,904,5336,0,Doctor Mike,6050000
19,UCftwRNsjfRo08xYE31tkiyw,ylot5uGyyLA,"Covid-19 Immunity Compared to 6 Other Diseases (Common Cold, HIV, SARS, and More) | Cause + Control",2020-04-17T18:33:50Z,779011,15145,955,2662,0,WIRED,6780000
20,UChLtXXpo4Ge1ReTEboVvTDg,UxvBa2lUtMM,"Coronavirus outbreak: China &quot;must have the most&quot; COVID-19 deaths, Trump says",2020-04-18T01:50:01Z,648420,4664,765,3801,0,Global News,1950000
21,UCBi2mrWuNuyYy4gbM6fU18Q,0P8KyaYuaTg,On the frontlines at a NY hospital full of critically ill COVID-19 patients: Part 1/2,2020-04-18T17:33:13Z,610647,5940,358,1611,0,ABC News,9560000
22,UCvJJ_dzjViJCoLf5uKUTwoA,4vCWCfgGgaY,Can Hollywood Survive Coronavirus?,2020-04-15T16:00:04Z,554495,5089,1330,2651,0,CNBC,1760000
23,UCKjU3KzdbJE1EFcHVqXC3_g,WXpk0DwEaqw,COVID-19: Life and death moments in an ICU,2020-04-21T18:54:41Z,505209,2902,293,0,0,CBC News: The National,815000
24,UCK0z0_5uL7mb9IjntOKi5XQ,JtRtC5TIt2c,My Boyfriend Died of COVID-19,2020-04-20T19:10:02Z,488601,26681,451,2713,0,The Atlantic,522000
25,UCG-iSMVtWbbwDDXgXXypARQ,NM2A2xNLWR4,"Coronavirus Pandemic Update 59: Dr. Seheult&#39;s Daily Regimen (Vitamin D, C, Zinc, Quercetin, NAC)",2020-04-21T18:47:54Z,472948,12881,244,2569,0,MedCram - Medical Lectures Explained CLEARLY,804000
