,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCr8Tl18qM93nNMDh4CLVqKA,D3EdI6G2tF4,Coronavirus Trailer | Ram Gopal Varma | Agasthya Manju | Latest Movie Trailers 2020 | #RGV,2020-05-26T12:00:09Z,7402911,140552,13821,9965,0,RGV,1150000
1,UCLXo7UDZvByw2ixzpQCufnA,r6ewlQs8CAQ,The US tested the wrong people for coronavirus,2020-05-23T12:00:22Z,3739816,50213,9755,8565,0,Vox,8550000
2,UCstWKEhnxA-WazMcyWI6Gaw,U7MyHIJWmkk,"Aldebert - Corona Minus, la chanson des gestes barrieres pour l&#39;ecole (Clip officiel)",2020-05-22T07:00:21Z,3605752,22259,3762,0,0,aldebertVEVO,23400
3,UCLXo7UDZvByw2ixzpQCufnA,jLbJayQygzw,What Bill Gates hopes we learn from coronavirus,2020-05-26T15:17:50Z,1831903,30864,22814,15869,0,Vox,8550000
4,UChDKyKQ59fYz3JO2fl0Z6sg,g6xVdyhyVWc,Images Of Large Gatherings Raise Concerns About New Spike In Coronavirus Cases | Sunday TODAY,2020-05-24T15:02:28Z,1554091,5200,4248,9732,0,TODAY,2410000
5,UCdxi8d8qRsRyUi2ERYjYb-w,PM8EA703SGY,FBI Finally Caught The Man Behind  A $750 Million Covid-19 Scam,2020-05-24T16:58:23Z,1404443,13682,888,1900,0,TheRichest,14300000
6,UCtxJFU9DgUhfr2J2bveCHkQ,SrtZKnQysyY,The coronavirus is mutating. But don't freak out yet.,2020-05-20T13:00:14Z,1358993,17523,2213,3773,0,Verge Science,1000000
7,UCqnbDFdCpuN8CMEg0VuEBqA,EsqdBz-_noQ,Inside One of New York's Deadliest Zip Codes | Coronavirus News,2020-05-22T17:00:11Z,1329151,16895,2082,4073,0,The New York Times,3090000
8,UCphTF9wHwhCt-BzIq-s4V-g,o8JGsBDY1xI,What If It Takes Two Years for a COVID-19 Vaccine?,2020-05-21T15:58:43Z,1235110,34490,1013,4577,0,What If,4210000
9,UCLXo7UDZvByw2ixzpQCufnA,XAFD-0aMkwE,One reason why coronavirus hits black people the hardest,2020-05-22T12:00:15Z,871680,22570,4696,3630,0,Vox,8550000
10,UCeY0bbntWzzVIaj2z3QigXg,rq8_8myG55A,Inside Georgia One Month After Easing Coronavirus Restrictions | NBC Nightly News,2020-05-23T23:32:13Z,847399,3335,1101,1901,0,NBC News,3690000
11,UCupvZG-5ko_eiXAupbDfxWw,s4ShMqGfEvo,Trump spends weekend golfing amid coronavirus pandemic,2020-05-25T11:57:59Z,787590,7298,18367,23466,0,CNN,10400000
12,UChDKyKQ59fYz3JO2fl0Z6sg,pNEvdqn0VgA,Brazil Becomes New Coronavirus Hot Spot As Death Toll Spikes | TODAY,2020-05-23T18:01:53Z,734558,2479,973,1977,0,TODAY,2410000
13,UCupvZG-5ko_eiXAupbDfxWw,XSC-eX-fQvU,CNN reporter debunks Alabama beachgoers&#39; Covid 19 theories,2020-05-26T06:07:23Z,622633,6666,1003,9598,0,CNN,10400000
14,UCCj956IF62FbT7Gouszaj9w,tlc1rWg73MU,Boris Johnson backs key aide Dominic Cummings in lockdown row - Coronavirus Covid-19 Update  BBC,2020-05-24T16:43:20Z,575136,2434,4312,5277,0,BBC,9170000
15,UCCj956IF62FbT7Gouszaj9w,Jn96TOhYH10,Boris Johnson &#39;regrets confusion&#39; over aide lockdown row - Covid-19 Government Briefing  BBC,2020-05-25T18:39:37Z,499618,1787,1895,3027,0,BBC,9170000
16,UCqnbDFdCpuN8CMEg0VuEBqA,i76EsvAD7fg,Elmhurst Hospital After the Coronavirus Surge: From Chaos to 'Scary Silence' | Coronavirus News,2020-05-21T17:00:18Z,388081,2579,697,794,0,The New York Times,3090000
17,UCcYzLCs3zrQIBVHYA1sK2sw,dF28cBTF-Nk,What If I Get Coronavirus?,2020-05-25T11:30:06Z,368991,10417,298,648,0,Sadhguru,5400000
18,UCZYTClx2T1of7BRZ86-8fow,JQ5hUaOu2u0,Will COVID-19 Go Away in the Summer?,2020-05-20T19:00:34Z,355838,13331,305,1536,0,SciShow,6350000
19,UCupvZG-5ko_eiXAupbDfxWw,Vz8LPNrIJFA,Nurse shares photos of how Covid ravages the body,2020-05-21T19:15:18Z,292461,5199,342,2319,0,CNN,10400000
20,UCWo4IA01TXzBeGJJKWHOG9g,RK2IfGPSqO0,Understanding the Economic Shock of the Covid-19 Crisis,2020-05-21T16:15:01Z,276989,5918,233,277,0,Harvard Business Review,267000
