,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCLXo7UDZvByw2ixzpQCufnA,FVIGhz3uwuQ,Coronavirus is not the flu. It&#39;s worse.,2020-04-01T15:45:00Z,7683186,165141,11560,18412,0,Vox,8550000
1,UCiMg06DjcUk5FRiM3g5sqoQ,tPx1yqvJgf4,How to Make Your Own Face Covering,2020-04-04T01:12:13Z,4375793,31800,2307,2979,0,Centers for Disease Control and Prevention (CDC),473000
2,UChDKyKQ59fYz3JO2fl0Z6sg,jHdblyM_3hs,Dr. Anthony Fauci: Coronavirus Outbreak 'Is Going to Get Worse Before It Gets Better' | TODAY,2020-04-02T13:48:48Z,3383473,23016,2691,9025,0,TODAY,2410000
3,UCCj956IF62FbT7Gouszaj9w,2klmuggOElE,&#39;We will meet again&#39; - The Queen&#39;s Coronavirus broadcast | BBC,2020-04-05T19:09:26Z,3286839,68788,5145,13275,0,BBC,9170000
4,UCVTyTA7-g9nopHeHbeuvpRA,_KY83kAepHE,Trump Pretends He Never Compared Coronavirus to the Flu: A Closer Look,2020-04-02T03:30:07Z,3257503,59524,2265,10749,0,Late Night with Seth Meyers,3830000
5,UCeY0bbntWzzVIaj2z3QigXg,MGd55vbKnDQ,Watch Full Coronavirus Coverage - March 31 | NBC News Now (Live Stream),2020-04-01T04:10:28Z,1958058,8377,1905,160,0,NBC News,3690000
6,UC0L1suV8pVgO4pCAIBNGx5w,2NZsL3idid0,Coronavirus crisis: Passengers dying after contracting virus on cruise ships | 60 Minutes Australia,2020-04-05T13:31:10Z,1545969,9436,1061,0,0,60 Minutes Australia,2340000
7,UCqnbDFdCpuN8CMEg0VuEBqA,BuzP-uLctYE,How Coronavirus Attacks the Body | NYT News,2020-04-06T20:00:02Z,1385997,12892,957,1574,0,The New York Times,3090000
8,UCvJJ_dzjViJCoLf5uKUTwoA,uDiR4Qm4O-w,Can Cruise Lines Recover From Coronavirus?,2020-04-03T18:55:52Z,1192885,7980,913,3558,0,CNBC,1760000
9,UC0p5jTq6Xx_DosDFxVXnWaQ,wUUWoN4LKuE,Covid-19: how bad will it be for the economy? | The Economist,2020-04-03T18:00:17Z,959577,12418,380,1173,0,The Economist,1560000
10,UCeY0bbntWzzVIaj2z3QigXg,eD72-43uPLY,Timeline: How The Coronavirus Spread In The United States | NBC News NOW,2020-04-07T01:23:03Z,939734,5595,1039,2379,0,NBC News,3690000
11,UCJtBaL1PPmTc1ff0nsihR0g,xQIhmohkV74,COVID-19: Talking about coronavirus in English - vocabulary &amp; expressions,2020-04-07T00:45:45Z,826960,24615,571,1465,0,Learn English with Rebecca [engVid],1930000
12,UCC552Sd-3nyi_tk2BudLUzA,p0Su-xQHffM,Is Hydroxychloroquine The New Coronavirus Cure? | COVID-19 Antivirals,2020-04-02T05:38:33Z,788512,26921,1253,2846,0,AsapSCIENCE,9400000
13,UCh6KFtW4a4Ozr81GI1cxaBQ,m9A4FMpwcQM,A Deep Look into the Biology and Evolution of COVID-19,2020-04-02T15:45:00Z,778537,8008,907,2408,0,University of California Television (UCTV),621000
