,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCBi2mrWuNuyYy4gbM6fU18Q,w_Ma8oQLmSM,Watch the Latest News Headlines and Live Events -- ABC News Live,2020-02-12T00:32:37Z,73371909,154697,46528,0,0,ABC News,9560000
1,UCzznO4xSV8BKnUBPyswtCUw,ZC0gww2yznI,Chinese scientists says COVID-19/coronavirus could have originated from government ...,2020-02-17T00:15:32Z,4310089,17925,1952,7509,0,ARIRANG NEWS,384000
2,UCVSNOxehfALut52NbkfRBaA,B_-rbv0tp2k,Bats For Sale at Indonesia Market Despite Coronavirus Warning,2020-02-15T22:50:46Z,3421382,8814,12043,9600,0,VOA News,1310000
3,UCMtFAi84ehTSYSE9XoHefig,Kcrf5foF0CY,"Trump&#39;s New Hampshire Rally: Ivanka Is Beautiful, Coronavirus Will Go Away By Itself",2020-02-12T04:50:00Z,3179073,41190,1777,5913,0,The Late Show with Stephen Colbert,7740000
4,UC16niRr50-MSBwiO3YDb3RA,cEKXaxiBiw4,Coronavirus: Senior Chinese officials &#39;removed&#39; as death toll rises- BBC News,2020-02-14T10:57:15Z,2777854,13398,1310,4106,0,BBC News,8150000
5,UCNI0qOojpkhsUtaQ4_2NUhQ,eup3_i_5uaw,"COVID-19 (Coronavirus Disease 19) - February Update - causes, symptoms, diagnosis, pathology",2020-02-14T17:57:19Z,2479346,30245,1033,1758,0,Osmosis,1690000
6,UCknLrEdhRCp1aegoMqRaCZg,ltYIIXJTKEc,Coronavirus whistleblowers disappear in China | DW News,2020-02-12T10:29:02Z,1882731,18389,1023,4169,0,DW News,1640000
7,UCZaT_X_mc0BI-djXOlfhqWQ,2DsVhaXx8_I,Here's How Scientists Think Coronavirus Spreads from Bats to Humans,2020-02-13T20:39:06Z,1847279,19184,1391,5908,0,VICE News,5600000
8,UCK7tptUDHh-RYDsdxO1-5QQ,7SuKywEZ5AM,How Scientists Are Trying to Develop a Coronavirus Vaccine | WSJ,2020-02-13T17:00:01Z,1843222,23689,696,2337,0,Wall Street Journal,2310000
9,UCTrQ7HXWRRxr7OsOtodr2_w,Y-GB9EYqAGM,Coronavirus &amp; Me: Ben Kavanagh's journey - from quarantine in Wuhan to Wirral,2020-02-13T20:44:29Z,1756505,30048,1106,3878,0,Channel 4 News,1410000
10,UC4SUWizzKc1tptprBkWjX2Q,vLdwCdyiDCw,"China disinfects entire cities to fight coronavirus outbreak, some twice a day",2020-02-12T05:25:19Z,1649177,12692,579,2194,0,South China Morning Post,1320000
11,UC4SUWizzKc1tptprBkWjX2Q,aNjpH5lBZ8w,Experts devise do-it-yourself face masks to help people battle coronavirus,2020-02-14T13:11:02Z,1641319,10564,436,928,0,South China Morning Post,1320000
12,UCTrQ7HXWRRxr7OsOtodr2_w,rI_MG3ZnDak,How North Korea is reporting on coronavirus (English subtitles),2020-02-17T18:01:46Z,1457708,20337,536,5469,0,Channel 4 News,1410000
13,UCTrQ7HXWRRxr7OsOtodr2_w,Zl0V-OhZYk4,How coronavirus (Covid-19) spread day by day,2020-02-12T12:05:49Z,1437655,10401,1441,3408,0,Channel 4 News,1410000
14,UC16niRr50-MSBwiO3YDb3RA,RHl8Lh67bnY,China coronavirus deaths and cases spike - BBC News,2020-02-13T13:30:39Z,1261620,8945,871,3397,0,BBC News,8150000
15,UCIALMKvObZNtJ6AmdCLP7Lg,yWhYloc7164,"China Says Coronavirus Cases Rise to 70,548, Deaths Hit 1,770",2020-02-17T03:25:15Z,1219763,4739,748,2767,0,Bloomberg Markets and Finance,769000
16,UCTCEJCypL-cwp2EWlT5pmGg,FC4soCjxSOQ,What is CORONAVIRUS? AND How to PROTECT YOURSELF?,2020-02-13T16:05:35Z,1206748,9322,460,912,0,FreeMedEducation,198000
17,UCYpRDnhk5H8h16jpS84uqsA,qGXfijNZug4,Comment le coronavirus defie la censure chinoise,2020-02-18T15:23:08Z,1147149,19416,687,2346,0,Le Monde,877000
18,UCTrQ7HXWRRxr7OsOtodr2_w,ZBOwFBu05c8,Coronavirus: Is Britain Ready? | Documentary,2020-02-14T20:52:31Z,1137641,7420,805,4640,0,Channel 4 News,1410000
19,UCHpw8xwDNhU9gdohEcJu4aA,NvCmYk_f1uw,The coronavirus cat rescuer of Wuhan,2020-02-14T14:30:51Z,1115959,44011,423,3369,0,The Guardian,1390000
20,UCBi2mrWuNuyYy4gbM6fU18Q,F2lD-A0cQRw,Desperation grows aboard cruise ship with coronavirus,2020-02-16T02:28:25Z,916831,6611,668,3346,0,ABC News,9560000
21,UCgrNz-aDmcr2uuto8_DL2jg,MnhTFjxRVUM,Big Story: Epicenter - 24 hours in Wuhan,2020-02-17T15:12:35Z,901291,2802,305,562,0,CGTN,1800000
22,UC16niRr50-MSBwiO3YDb3RA,YK_gq3PC7TE,Coronavirus disease named Covid-19 - BBC News,2020-02-12T07:17:42Z,826668,6515,496,2948,0,BBC News,8150000
23,UCBi2mrWuNuyYy4gbM6fU18Q,hyiNdM3ISKk,London flight placed on lockdown after passenger shows symptoms of coronavirus | ABC News,2020-02-15T16:54:04Z,809245,4641,745,2007,0,ABC News,9560000
24,UCK7tptUDHh-RYDsdxO1-5QQ,QUCsnX2Drtc,Inside the U.S. Coronavirus Quarantine | WSJ,2020-02-14T17:00:08Z,733928,8157,436,1808,0,Wall Street Journal,2310000
25,UChirEOpgFCupRAk5etXqPaA,86eHQYR3q0U,How I Ended Up In Coronavirus Quarantine,2020-02-18T04:32:09Z,727796,10191,300,1194,0,Bloomberg QuickTake News,482000
26,UCNye-wNBqNL5ZzHSJj3l8Bg,G_04KMhOavg,Is China losing control of the coronavirus outbreak? I Inside Story,2020-02-14T17:38:16Z,678863,4674,503,1900,0,Al Jazeera English,5640000
27,UCKjU3KzdbJE1EFcHVqXC3_g,_v7xq0fzPj4,How the coronavirus outbreak happened,2020-02-15T03:39:30Z,602081,3106,684,0,0,CBC News: The National,815000
28,UCDpHc1LkcEpiWR0q7ll5eZQ,bG6zISnenPg,NETEC: Personal Protective Equipment for COVID-19,2020-02-18T15:37:06Z,519335,0,0,0,0,The NETEC,1930
29,UCMSsLqxqvZsNXi0Z-VjN89A,Rxm-4K6QP4A,Coronavirus Pandemic | A Lung Doctor&#39;s PREDICTION about COVID-19,2020-02-16T23:45:01Z,477234,16253,638,2828,0,Doctor Mike Hansen,375000
30,UCG-iSMVtWbbwDDXgXXypARQ,qqZYEgREuZ8,Coronavirus Epidemic Update 16: Strengthening Your Immune Response to Viral Infections,2020-02-13T00:13:51Z,474024,10796,201,1934,0,MedCram - Medical Lectures Explained CLEARLY,804000
31,UCKjU3KzdbJE1EFcHVqXC3_g,WOFHR4cvov4,Busting garlic cures and other false coronavirus claims,2020-02-13T12:47:41Z,423835,1765,570,0,0,CBC News: The National,815000
32,UCF8HUTbUwPKh2Q-KpGOCVGw,1jghXKbT1nY,"COVID-19 crisis is a &#39;distraction,&#39; says strategist | Street Signs Asia",2020-02-14T08:30:01Z,399102,2020,306,2691,0,CNBC International TV,176000
33,UCG-iSMVtWbbwDDXgXXypARQ,vE4pBkslqS4,"Coronavirus Epidemic Update 18: Cellphone Tracking, Increase in Hospitalizations, More Sleep Tips",2020-02-14T19:33:52Z,370390,6703,212,985,0,MedCram - Medical Lectures Explained CLEARLY,804000
34,UCrp_UI8XtuYfpiqluWLD7Lw,iSbZ9EkZpyg,Just how contagious is the coronavirus?,2020-02-15T00:54:21Z,344001,2461,334,1175,0,CNBC Television,822000
