,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCJCj2HtcnbOyCj1rmKaxwJg,L3e4UryXDo0,Mohamed Ramadan - Corona Virus [ Official Music Video ] / mHmd rmDn - klyb kwrwn vyrws,2020-06-10T23:38:57Z,31823326,741784,79894,35214,0,Mohamed Ramadan I محمد رمضان,10600000
1,UClOfk9gsvf5dKLZXuctxTNA,YwhL98NiCcc,Coronavirus Live Map and realtime counter - Latest worldwide COVID-19 stats and figures.,2020-06-16T01:59:09Z,5168052,17262,2722,0,0,NAV MED VIDEOS,62800
2,UCqVHGwQCmmGa2hjS7ydN4sQ,XPNctD-lrAY,?COMO SABER SI TENGO COVID Y QUE HACER? ?COVID-19 ASINTOMATICO?,2020-06-16T23:30:23Z,1844380,37877,2779,1726,0,Dr. Luis Antonio Pacora Camargo,231000
3,UC_AK324Za3GR5O55EhKGSMA,LvQm21mkBxo,COVID-19 REAL-TIME RESPONSE: Stories from Johns Hopkins Bloomberg School of Public Health Community,2020-06-11T16:15:03Z,1725163,30,2,2,0,Johns Hopkins Bloomberg School of Public Health,18000
4,UCa6vGFO9ty8v5KZJXQxdhaw,yEFzDI-swhg,"Jimmy Kimmel's Quarantine Monologue - Trump&#39;s Back Out, COVID Sex Guidelines &amp; NASCAR Flag Ban",2020-06-12T01:38:20Z,1527497,23631,1244,2583,0,Jimmy Kimmel Live,16900000
5,UCZMLzuAKUztC4NOY4BFY8xg,34zCMm3_HOA,"ASPIRINA, MIEL, LIMON Y OTROS REMEDIOS CONTRA EL CORONAVIRUS",2020-06-11T03:24:50Z,1509764,19661,2403,2577,0,MultiChannel,151000
6,UCrp_UI8XtuYfpiqluWLD7Lw,sV5dh1W80Zc,Beijing shuts down over coronavirus outbreak,2020-06-15T23:36:13Z,1170127,3505,2070,2051,0,CNBC Television,822000
7,UChDKyKQ59fYz3JO2fl0Z6sg,mDMPZTUjbow,Coronavirus Hot Spots Are On The Rise As Fears Of 2nd Wave Grow | TODAY,2020-06-15T15:00:18Z,959996,3266,2751,3907,0,TODAY,2410000
8,UCH1oRy1dINbMVp3UFWrKP0w,_lKLv9SPpng,Fauci calls coronavirus his &#39;worst nightmare&#39; as cases spike l GMA,2020-06-10T14:30:11Z,886399,4857,4329,7647,0,Good Morning America,1870000
9,UCupvZG-5ko_eiXAupbDfxWw,o5bwStVXQbI,"Cooper: Trump believes if you close your eyes, Covid goes away",2020-06-16T02:22:05Z,826696,11752,1823,8836,0,CNN,10400000
10,UCaXkIU1QidjPwiAYu6GcHjg,HldJ8q0GRCA,Unmasked: Trump Pushes COVID Waiver As Pence Deletes Controversial Tweet | MSNBC,2020-06-12T19:30:34Z,808190,10856,565,5077,0,MSNBC,3370000
11,UCln_SCEd4JiGkHIUZd1VlXw,AuKAg52mz4s,COVID-19 Antibodies: Why is Everyone Testing Negative? - NEW DATA,2020-06-12T23:58:33Z,794085,9618,567,3322,0,RUN-DMC,13900
12,UCaXkIU1QidjPwiAYu6GcHjg,wnmL8rIdMJA,Fired Scientist Launches Portal Showing More Coronavirus Deaths &amp; Cases Than Florida Reports | MSNBC,2020-06-16T04:36:43Z,749760,7416,1613,3054,0,MSNBC,3370000
13,UCr8Tl18qM93nNMDh4CLVqKA,j1vvHKA3wjo,Coronavirus Song | #Coronavirus Movie Songs | Ram Gopal Varma | Latest Telugu Songs | #RGV,2020-06-12T12:43:57Z,735319,22948,1201,1849,0,RGV,1150000
14,UCupvZG-5ko_eiXAupbDfxWw,AFA8u_8bx_I,Anthony Fauci: Rise in Covid-19 hospitalizations concerning,2020-06-13T00:27:41Z,678741,8090,992,4756,0,CNN,10400000
