,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCDS9hpqUEXsXUIcf0qDcBIA,P4QjOhu9eIQ,PM Modi&#39;s address to the Nation on COVID-19 | 12th May 2020 | PMO,2020-05-12T15:08:34Z,5898321,157695,23540,0,0,PMO India,1340000
1,UC1NF71EwP41VdjAU1iXdLkw,A3YwGbX1oDs,PM Modi&#39;s address to the nation on COVID-19 related issues,2020-05-12T15:12:03Z,2952652,114746,15852,0,0,Narendra Modi,7250000
2,UC0QHWhjbe5fGJEPz3sVb6nw,TWpjc1QZg84,Doctor Fact-Checks PLANDEMIC Conspiracy,2020-05-10T13:25:34Z,2635059,97523,28945,57897,0,Doctor Mike,6050000
3,UCMSsLqxqvZsNXi0Z-VjN89A,KzKvIYwqQkE,What Doctors Are Learning From Autopsy Findings of New Coronavirus Patients | COVID-19,2020-05-06T16:15:00Z,2432051,47945,3400,11317,0,Doctor Mike Hansen,375000
4,UCeY0bbntWzzVIaj2z3QigXg,52AgZpuDncY,Obama Criticizes Trump Administration&#39;s Coronavirus Response As Chaotic Disaster | NBC Nightly News,2020-05-09T23:31:33Z,2319024,20386,16404,22552,0,NBC News,3690000
5,UCMtFAi84ehTSYSE9XoHefig,Hu7esCRXPGg,Trump&#39;s Valet Tests Positive For Covid-19 As His Campaign Prepares To Deploy Their &quot;Death Star&quot;,2020-05-08T03:50:00Z,2208890,33874,966,5302,0,The Late Show with Stephen Colbert,7740000
6,UCVTyTA7-g9nopHeHbeuvpRA,8ZB7dijpF20,Trump's New Coronavirus Strategy Is &quot;Live and Let Die&quot;: A Closer Look,2020-05-07T03:30:01Z,1938635,34371,1037,7204,0,Late Night with Seth Meyers,3830000
7,UC0p5jTq6Xx_DosDFxVXnWaQ,VfKfSUqn_GY,How covid-19 could change the financial world order | The Economist,2020-05-12T14:01:55Z,1687425,28673,3622,6549,0,The Economist,1560000
8,UCiamy6DLsjIeCgfz8TLXg9Q,P8yzICVWzYI,DAY IN THE LIFE OF A DOCTOR: CORONAVIRUS PANDEMIC NIGHT SHIFT,2020-05-09T16:00:25Z,1293034,36545,563,3434,0,Violin MD,708000
9,UCeY0bbntWzzVIaj2z3QigXg,9SUehUgGiNw,"Alarming Rise in Child Illness Linked To Covid-19, Protests Continue Across the U.S | Nightly News",2020-05-07T01:07:01Z,1224623,9453,1359,6027,0,NBC News,3690000
10,UCeY0bbntWzzVIaj2z3QigXg,U8Z89y8nlVQ,"Live: Fauci, Top Health Officials Testify At Senate Coronavirus Hearing | NBC News",2020-05-12T17:42:19Z,1179148,5192,2637,1228,0,NBC News,3690000
11,UCzznO4xSV8BKnUBPyswtCUw,3wKkq0_GHpg,"Northeastern China, Wuhan hit with new wave of COVID-19",2020-05-12T23:33:42Z,1140977,4117,315,1608,0,ARIRANG NEWS,384000
12,UCeY0bbntWzzVIaj2z3QigXg,8z16lgmpTcA,Watch Full Coronavirus Coverage - May 8 | NBC News Now (Live Stream),2020-05-09T05:48:04Z,1133601,5081,2226,423,0,NBC News,3690000
13,UCE7GmAYeBVgqDItdX2ihuHQ,k4ue32JdVsk,My Tiny House &quot;DAY IN THE LIFE&quot; During Coronavirus Lockdown,2020-05-08T21:33:47Z,995362,27208,514,1276,0,Tiny House Giant Journey,747000
14,UCIzXayRP7-P0ANpq-nD-h5g,HJ62U6ml7rA,Coronavirus lockdown: Boris Johnson says measures could change on Monday,2020-05-06T13:00:09Z,846617,5031,1461,4262,0,The Sun,1000000
15,UCvJJ_dzjViJCoLf5uKUTwoA,OJ08BuyejuE,How Ultraviolet Light Could Help Stop The Spread Of Coronavirus,2020-05-10T16:08:13Z,809368,11481,651,2104,0,CNBC,1760000
16,UCIveFvW-ARp_B_RckhweNJw,FSmW-ryD-NE,EXPOSED: Bill Gates' CREEPY Covid Response | Louder with Crowder,2020-05-08T00:00:04Z,810305,36665,1192,6690,0,StevenCrowder,4640000
17,UCCj956IF62FbT7Gouszaj9w,P8HC5sOHzus,Coronavirus: Boris Johnson updates nation on Covid-19 lockdown  @BBC News - BBC,2020-05-10T18:17:36Z,801009,5663,2459,5745,0,BBC,9170000
18,UCK0z0_5uL7mb9IjntOKi5XQ,8_AKe07J7tE,A Waking Nightmare for COVID-19 Patients,2020-05-08T10:45:00Z,781322,21501,754,5071,0,The Atlantic,522000
19,UCv2svvDbMNunUuPs8hUUKVA,cW7Ts1hTOe0,Coronavirus: conheca novos sintomas que podem indicar que voce esta com covid-19,2020-05-07T23:28:13Z,740309,21432,661,1497,0,Catraca Livre,253000
20,UCn8zNIfYAQNdrFRrr8oibKw,KmiOt94WIVU,"The QAnon Conspiracy Theory, Donald Trump and Covid-19",2020-05-07T19:00:09Z,634873,9085,7432,6508,0,VICE,13100000
21,UCkRfArvrzheW2E7b6SVT7vQ,sz5toFDsfmI,"Coronavirus Updates, Self-Certification, and YouTube Studio | Creator Roundup Powered by TeamYouTube",2020-05-06T19:29:04Z,605270,15858,1005,4159,0,YouTube Creators,2430000
