,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCP0uG-mcMImgKnJz-VjJZmQ,jjH6v95z3Nw,Manorama News LIVE TV | mnoorm nyuus laiv | Latest Covid News Updates | Malayalam News LIVE Channel,2020-01-27T05:05:51Z,171722445,252353,67799,0,0,Manorama News,4190000
1,UCxHoBXkY88Tb8z1Ssj6CWsQ,KgiwN7ddb2U,SOMOY TV LIVE | smyy ttibhi laaibh | LIVE TV | LIVE STREAMING | BANGLA TV LIVE | StayHome,2020-01-23T06:12:18Z,63259936,428778,45863,0,0,SOMOY TV,7050000
2,UCl8wUKzoUVzg7U6ky1ZR8hQ,8pCvN81jHos,"China meN kaise phailaa Dangerous Coronavirus, jiskaa khtraa India, America &amp; Saudi Arab tk phuNc gyaa hai",2020-01-25T12:30:00Z,14683840,246093,12629,14573,0,Navbharat Times नवभारत टाइम्स,2040000
3,UCTrQ7HXWRRxr7OsOtodr2_w,luztqxUBvZo,Inside Wuhan: Daily life in China&#39;s coronavirus quarantine zone,2020-01-26T17:23:42Z,9825951,116146,4491,27678,0,Channel 4 News,1410000
4,UCIRYBXDze5krPDzAEOxFGVA,aerq4byr7ps,What is the coronavirus?,2020-01-23T15:49:21Z,9694706,175833,4626,19163,0,Guardian News,1270000
5,UCx8Z14PpntdaxCt2hakbQLQ,zFKtb96fEj0,"jaanie Coronavirus ke baare meN, jo China ke baad India bhii aa sktaa hai | Covid19 | SARS-Cov-2 | Symptoms",2020-01-28T12:38:32Z,9362848,115855,8554,4101,0,The Lallantop,14700000
6,UC_lEiu6917IJz03TnntWUaQ,yyEbH4OYYIg,Coronavirus de Wuhan: repulsivas imagenes del mercado donde se origino el brote y la alerta mundial,2020-01-23T07:02:30Z,9327718,100311,6374,19736,0,CNN en Español,1940000
7,UC9CYT9gSNLevX5ey2_6CK0Q,MT2dnLsK4hs,"Coronavirus Outbreak | dillii meN koronaavaayrs | Doctor se jaaneN kaise bceN, kaarnn, lkssnn aur ilaaj",2020-01-24T17:30:00Z,6146035,56401,4106,3699,0,NDTV India,8390000
8,UCumT1HMTXegYzESyPKH3pVg,CGNz8axBhAM,CoronaVirus | Mufti Tariq Masood Speeches,2020-01-25T17:30:10Z,3713971,102629,4370,6979,0,Mufti Tariq Masood Speeches,1080000
9,UCPgLNge0xqQHWM5B5EFH9Cg,P6t3SxhvRuE,Coronavirus: China combats ever-strengthening disease,2020-01-26T16:07:36Z,3669013,11995,1224,0,0,The Telegraph,1340000
10,UCHBDXQDmqnaqIEPdEapEFVQ,jGkGI_VTstU,Nurses have hair cut short before heading for Wuhan,2020-01-28T11:31:07Z,3532003,8471,423,723,0,New China TV,934000
11,UChLtXXpo4Ge1ReTEboVvTDg,HedWVC_EwrI,Coronavirus Outbreak: Toll gates become checkpoints as China fights to control spread of coronavirus,2020-01-24T18:03:10Z,3233211,13835,1353,392,0,Global News,1950000
12,UCobOFolL7EvKQeOOoI5p98w,KqasQyatfBQ,La Cumbia del Coronavirus - Mister Cumbia,2020-01-22T21:31:36Z,3134528,58185,2599,3708,0,MISTER CUMBIA,58000
13,UCuFFtHWoLl5fauMMD5Ww2jA,cmgPVhubmQA,"China building 1,000-bed hospital in 5 days to treat coronavirus",2020-01-24T13:31:14Z,2916304,15026,1261,4743,0,CBC News,2240000
14,UCY6KjrDBN_tIRFT_QNqQbRQ,Ukzmt-pk7tk,Coronavirus and Novel Coronavirus in China | Tamil | Madan Gowri,2020-01-24T12:03:43Z,2897000,79416,3299,5071,0,Madan Gowri,3850000
15,UC16niRr50-MSBwiO3YDb3RA,0jAWPcyPFQc,China coronavirus &#39;spreads before symptoms show&#39; - BBC News,2020-01-26T10:40:33Z,2802996,22478,1173,12160,0,BBC News,8150000
16,UCgrNz-aDmcr2uuto8_DL2jg,K8gw8MtDqAk,CMG reporter visits infected medical staff in Wuhan,2020-01-26T15:25:36Z,2793216,38568,1668,5736,0,CGTN,1800000
17,UC4SUWizzKc1tptprBkWjX2Q,CfcIHUdOI8w,China coronavirus: a look inside the sealed off city of Wuhan,2020-01-24T07:16:13Z,2787393,13022,644,4497,0,South China Morning Post,1320000
18,UCTrQ7HXWRRxr7OsOtodr2_w,lg925coC5sc,Coronavirus spread is 'accelerating' says China as death toll rises to 41,2020-01-25T18:49:24Z,2749772,36004,2297,17546,0,Channel 4 News,1410000
19,UCknLrEdhRCp1aegoMqRaCZg,QqUn71O0B6k,China expects coronavirus outbreak to accelerate | DW News,2020-01-26T15:06:09Z,2651913,27443,1204,12676,0,DW News,1640000
20,UCKjU3KzdbJE1EFcHVqXC3_g,V0qxJzv3ssc,Coronavirus in China: The fight against the outbreak,2020-01-27T14:34:18Z,2599569,8275,941,0,0,CBC News: The National,815000
21,UCh3T5sZOEL6vuOIdO69IKCQ,eCdRxHepJiI,TE EXPLICO EL CORONAVIRUS (COVID-19) | DOCTOR VIC,2020-01-25T01:00:04Z,2514687,139683,1796,5852,0,Doctor Vic,1850000
22,UCNye-wNBqNL5ZzHSJj3l8Bg,3i9TYs9XKMw,China cracks down on wildlife trade amid coronavirus outbreak,2020-01-26T13:38:45Z,2475520,6447,938,1659,0,Al Jazeera English,5640000
23,UCl-J-ovSJhA3or73Q2uVpow,UubQNkK0wy0,Novel Coronavirus (2019 nCoV  Outbreak ) [Update # 1] COVID-19,2020-01-24T09:27:53Z,2380738,25883,1562,4507,0,Medicosis Perfectionalis,263000
24,UCUsm-fannqOY02PNN67C0KA,Tt9G39gzCFw,?Que es el coronavirus? | COVID-19 | Causas y sintomas,2020-01-22T02:50:14Z,2364842,20045,1079,2450,0,Noticieros Televisa,3060000
25,UCsRnhjcUCR78Q3Ud6OXCTNg,-L5b38t7hm8,Coronavirus: China y Estados Unidos desarrollan vacunas contra virus respiratorio,2020-01-27T00:44:00Z,2234608,14884,1096,3104,0,T13,1130000
26,UC_r8BVAjEb2cTfTPowQKAjg,AQH-dWsgHwY,Coronavirus: todo lo que debes saber de este mortal virus,2020-01-27T22:30:10Z,2070661,11272,1272,1160,0,Diario Correo,74900
27,UC50uCdUubc04xXZz7bqv5ng,KjBRnniEnYA,Coronavirus : alerte au virus !,2020-01-28T19:15:00Z,2043717,19881,2047,1949,0,Investigations et Enquêtes,1080000
28,UC4SUWizzKc1tptprBkWjX2Q,f7llqJcvkxM,Chinese hospital staff in Wuhan face fears amid frontline battle against coronavirus outbreak,2020-01-23T11:08:35Z,2028835,11600,621,2123,0,South China Morning Post,1320000
29,UCoMdktPbSTixAyNGwb-UYkQ,fQ6icRs2fEE,Coronavirus: 81 dead as Chinese government ramps up propaganda,2020-01-27T18:49:07Z,2006522,17358,1249,5951,0,Sky News,2570000
30,UCZVmadzXQgMRg1kxmwKrGDA,SVQpEiOWIhE,!El Coronavirus en 5 minutos! - Wuhan/China Virus (Animacion),2020-01-27T14:00:11Z,1978869,18558,2684,1671,0,Juan Cano MD,46400
31,UCIRYBXDze5krPDzAEOxFGVA,JXkMdoRP1Bg,Wuhan hospitals under pressure as coronavirus is &#39;getting stronger&#39;,2020-01-26T17:17:12Z,1929231,8462,527,2119,0,Guardian News,1270000
32,UCG-iSMVtWbbwDDXgXXypARQ,UCG3xqtcL3c,"Coronavirus Symptoms, Diagnosis, Treatment, &amp; Vaccine Status (Recorded January 27, 2020)",2020-01-27T13:15:01Z,1795664,14265,804,1517,0,MedCram - Medical Lectures Explained CLEARLY,804000
33,UCknLrEdhRCp1aegoMqRaCZg,qFkyqt0rKms,Coronavirus spreads to Europe and Australia | DW News,2020-01-25T10:11:02Z,1666995,19591,663,8102,0,DW News,1640000
34,UChirEOpgFCupRAk5etXqPaA,qO8QWq1K1_c,What Is Coronavirus?,2020-01-22T01:51:06Z,1665799,22427,1007,4434,0,Bloomberg QuickTake News,482000
35,UCoMdktPbSTixAyNGwb-UYkQ,GdVRYfBzHYg,UK on alert for deadly coronavirus as four people are tested,2020-01-23T17:27:12Z,1652670,18953,543,3419,0,Sky News,2570000
36,UCKjU3KzdbJE1EFcHVqXC3_g,QnSbyoXnyRo,Coronavirus questions answered,2020-01-25T03:22:58Z,1609107,13290,1148,0,0,CBC News: The National,815000
37,UCupvZG-5ko_eiXAupbDfxWw,zsGk4xw2XUk,The deadly new coronavirus has reached the US,2020-01-23T00:56:30Z,1576566,14900,1191,9581,0,CNN,10400000
38,UCknLrEdhRCp1aegoMqRaCZg,x9532waiGcE,China races to develop vaccine before coronavirus mutates | DW News,2020-01-28T10:10:16Z,1566047,14587,887,6301,0,DW News,1640000
39,UC04KsGq3npibMCE9Td3mVDg,5M7saVTtBQI,Will A Mask Really Protect You From Coronavirus? - Cheddar Explains,2020-01-24T21:01:55Z,1522195,27714,1244,5819,0,Cheddar,652000
40,UC9k-yiEpRHMNVOnOi_aQK8w,ozYdKCuLLnk,What You Need to Know About Coronavirus That&#39;s Spread From China,2020-01-22T20:12:34Z,1499649,30742,551,5732,0,Inside Edition,7780000
41,UC16niRr50-MSBwiO3YDb3RA,S2VoEvDEuxw,Coronavirus: Death toll rises to 81 as China extends holiday - BBC News,2020-01-27T10:35:49Z,1489659,12859,683,7763,0,BBC News,8150000
42,UCTrQ7HXWRRxr7OsOtodr2_w,2rUyz8MXorU,"Coronavirus: Can China contain outbreak that has infected 2,700 people?",2020-01-27T19:17:50Z,1453829,9913,709,5680,0,Channel 4 News,1410000
43,UCBi2mrWuNuyYy4gbM6fU18Q,kkSmm7NdHn0,Global effort to contain the coronavirus,2020-01-26T14:58:20Z,1403028,12564,716,8964,0,ABC News,9560000
44,UC16niRr50-MSBwiO3YDb3RA,swYPGOl9J9U,Coronavirus: Death toll from China virus outbreak passes 100 - BBC News,2020-01-28T10:23:23Z,1399460,11474,577,6474,0,BBC News,8150000
45,UCTrQ7HXWRRxr7OsOtodr2_w,9NMi-O4SMBQ,Coronavirus ability to spread 'getting stronger' says China,2020-01-26T18:52:55Z,1365949,14886,489,7570,0,Channel 4 News,1410000
46,UChvithwOECK5g_19TjldMKw,VLp8CHeKQkI,China&#39;s Coronavirus is Much Worse Than You Think,2020-01-22T17:44:13Z,1321490,52324,3676,10447,0,laowhy86,529000
47,UC4SUWizzKc1tptprBkWjX2Q,t_PSSTP8ROg,"Wuhan residents chant 'Keep it up, Wuhan' out of their windows to boost morale",2020-01-28T13:17:42Z,1313537,34210,861,5948,0,South China Morning Post,1320000
48,UCMmpLL2ucRHAXbNHiCPyIyg,bIB7mry2WPM,First Coronavirus case found in Pakistan,2020-01-25T07:29:18Z,1307138,7493,653,949,0,ARY News,5790000
49,UC16niRr50-MSBwiO3YDb3RA,JGAcQ6UeIIM,Coronavirus: 50 confirmed cases outside China - BBC News,2020-01-28T14:03:46Z,1306222,10539,572,6184,0,BBC News,8150000
