,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCVTyTA7-g9nopHeHbeuvpRA,so4rhYKbwv0,"Trump Investigated for Fraud, Says Coronavirus Will ""Go Away"": A Closer Look",2020-08-07T01:00:12Z,2296535,37124,1387,5979,0,Late Night with Seth Meyers,3830000
1,UCLXo7UDZvByw2ixzpQCufnA,Djy3WNLz_mM,The coronavirus is mutating. Now what?,2020-08-07T12:00:04Z,2019321,40313,6138,8144,0,Vox,8550000
2,UCXIJgqnII2ZOINSWNOGFThA,tRP8Kzo8-jA,Chris Wallace presses Pelosi on coronavirus stimulus: &#39;Didn&#39;t you mess this up?&#39;,2020-08-09T18:38:24Z,1384870,11603,15497,29101,0,Fox News,5900000
3,UCJsUvAqDzczYv2UpFmu4PcA,lJaR-tkiwV8,The Exciting Covid-19 Vaccine!,2020-08-08T12:00:18Z,1233608,64438,2803,13932,0,Nas Daily,1490000
4,UCaXkIU1QidjPwiAYu6GcHjg,IexfwFH4skA,Trump Tries Damage Control After Dismissive Remark On COVID-19 Deaths | The 11th Hour | MSNBC,2020-08-05T05:02:58Z,1121492,12736,604,6313,0,MSNBC,3370000
5,UCupvZG-5ko_eiXAupbDfxWw,tP6hR2KNVm0,Trump&#39;s coronavirus claim leaves Anderson Cooper astonished,2020-08-05T04:28:04Z,1086891,17392,3093,11356,0,CNN,10400000
6,UCVTyTA7-g9nopHeHbeuvpRA,TD4vfqpWh1g,"Trump Says COVID-19 Death Toll ""Is What it Is""",2020-08-05T09:00:09Z,951515,14892,491,1651,0,Late Night with Seth Meyers,3830000
7,UCXIJgqnII2ZOINSWNOGFThA,alJDB2N3XfU,Ingraham: The real COVID record,2020-08-05T02:45:03Z,935392,29376,1420,7872,0,Fox News,5900000
8,UCP5oldUs12JFmZe2RBAahOg,txJZ8qdcLLQ,Chiranjeevi Shares COVID Real Incident Happend In His Family | Life Andhra Tv,2020-08-07T13:51:52Z,870116,14096,2084,0,0,Life Andhra TV,680000
9,UC6cxTsUnfSZrj96KNHhRTHQ,6JZXPX8dKas,CORONAVIRUS:,2020-08-05T15:45:44Z,779882,2313,310,0,0,Saam Marathi TV News,1640000
10,UCXIJgqnII2ZOINSWNOGFThA,cTqjTCM_yeo,"Trump holds a news conference, signs executive orders on coronavirus relief",2020-08-08T20:59:39Z,756719,27495,1296,13327,0,Fox News,5900000
11,UC7qRyUvlsuXGnfGuOrLRG0g,tc61AFVwmco,Russia all set to launch world&#39;s first COVID 19 vaccine next week - TV9,2020-08-08T20:18:35Z,761600,9356,719,629,0,TV9 USA,543000
12,UCVTyTA7-g9nopHeHbeuvpRA,N_upzHbUTJg,Trump Claims Children Aren't Affected by Coronavirus in Fox and Friends Interview,2020-08-07T09:00:12Z,712617,11273,379,1539,0,Late Night with Seth Meyers,3830000
13,UCupvZG-5ko_eiXAupbDfxWw,ZwlcylUpeS8,Cooper to Trump: Hope is not a plan for Covid-19,2020-08-06T01:30:21Z,703399,8982,1010,5728,0,CNN,10400000
14,UCoMdktPbSTixAyNGwb-UYkQ,zThMj6xmWY0,COVID-19: Half of Britons would not get a coronavirus vaccination,2020-08-09T16:58:50Z,651765,4114,3163,5161,0,Sky News,2570000
