,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCLXo7UDZvByw2ixzpQCufnA,TPpoJGYlW54,How wildlife trade is linked to coronavirus,2020-03-06T13:00:04Z,22541766,395054,22215,58932,0,Vox,8550000
1,UC0L1suV8pVgO4pCAIBNGx5w,Y7nZ4mw4mXw,"Journalist goes undercover at &quot;wet markets&quot;, where the Coronavirus started | 60 Minutes Australia",2020-03-08T21:34:28Z,14918204,106158,14240,0,0,60 Minutes Australia,2340000
2,UC6qrG3W8SMK0jior2olka3g,mRe-514tGMg,EarthCam Live:  Times Square in 4K,2020-03-07T17:40:12Z,13882626,52928,3627,0,0,EarthCam,167000
3,UCTrQ7HXWRRxr7OsOtodr2_w,G9oqvJ3iXGI,Coronavirus survivor reveals what it&#39;s like to have Covid-19,2020-03-10T16:35:46Z,11039913,111448,6557,21771,0,Channel 4 News,1410000
4,UCiMg06DjcUk5FRiM3g5sqoQ,QNo5ZDvKuHg,CDC Briefing Room: COVID-19 Update and Risks,2020-03-09T23:35:00Z,6624556,98064,8988,21233,0,Centers for Disease Control and Prevention (CDC),473000
5,UC0QHWhjbe5fGJEPz3sVb6nw,5CRxyHU9Oxo,Doctor Fact-Checks Media On Coronavirus,2020-03-08T15:04:32Z,5519473,274363,6658,35427,0,Doctor Mike,6050000
6,UCMtFAi84ehTSYSE9XoHefig,jB4FUHHMI24,Neil deGrasse Tyson On Coronavirus: Will People Listen To Science?,2020-03-07T08:35:00Z,3972845,73168,3648,9901,0,The Late Show with Stephen Colbert,7740000
7,UCPgLNge0xqQHWM5B5EFH9Cg,VLHDJPit4oI,What does a Coronavirus isolation pod look like?,2020-03-05T11:56:34Z,3778599,10263,1189,0,0,The Telegraph,1340000
8,UCqlsTzBv49Uiu8Z3IseVgQQ,ij83gGesF8E,CORONAVIRUS: COMBATIR EL MIEDO | Especial informativo,2020-03-04T22:00:50Z,3464277,15142,2415,1105,0,RTVE,1210000
9,UCVTyTA7-g9nopHeHbeuvpRA,JiqFnKXf3do,Trump Keeps Lying About the Coronavirus Outbreak: A Closer Look,2020-03-06T02:00:24Z,3409099,43648,4204,8656,0,Late Night with Seth Meyers,3830000
10,UCVTyTA7-g9nopHeHbeuvpRA,1b_QS4e31c8,Markets Plunge as Trump Lies About Coronavirus Response: A Closer Look,2020-03-10T01:00:00Z,3290014,50611,2199,7871,0,Late Night with Seth Meyers,3830000
11,UCTrQ7HXWRRxr7OsOtodr2_w,dcJDpV-igjs,Coronavirus expert: &#39;War is an appropriate analogy&#39;,2020-03-06T17:57:35Z,2680373,29385,2058,10281,0,Channel 4 News,1410000
12,UCMtFAi84ehTSYSE9XoHefig,hfksbuyrqkQ,"Elizabeth Warren Bows Out Gracefully, While Trump Spreads Dangerous Coronavirus Misinformation",2020-03-06T04:50:00Z,2670458,36310,2616,6350,0,The Late Show with Stephen Colbert,7740000
13,UCPgLNge0xqQHWM5B5EFH9Cg,2bI5pQGXl2o,What happens to your body when you get coronavirus,2020-03-04T17:55:15Z,2571909,20408,1150,0,0,The Telegraph,1340000
14,UCeY0bbntWzzVIaj2z3QigXg,NLGX2L9JLa8,Coronavirus Patient Explains The Worst Symptoms | NBC News,2020-03-05T20:29:51Z,2515455,18187,929,4451,0,NBC News,3690000
15,UCeY0bbntWzzVIaj2z3QigXg,FYpl_5cWWfU,State Of Emergency In Los Angeles County Over Coronavirus Outbreak | NBC Nightly News,2020-03-05T01:39:39Z,2489177,17140,2274,8917,0,NBC News,3690000
16,UCTrQ7HXWRRxr7OsOtodr2_w,9mrPHO-nkVE,"Coronavirus 'worse than a bomb' on Italy, says doctor coordinating response",2020-03-10T18:08:42Z,2300020,28722,1195,9553,0,Channel 4 News,1410000
17,UCVTyTA7-g9nopHeHbeuvpRA,0rXUeoeIpQU,John Oliver Fought the Urge to Panic About Coronavirus Appearing in New York City,2020-03-04T11:00:00Z,2234982,31005,1090,1852,0,Late Night with Seth Meyers,3830000
18,UCMSsLqxqvZsNXi0Z-VjN89A,UAHhhweamIU,Should you take Vitamin C and Vitamin D for Coronavirus | COVID-19,2020-03-09T13:20:35Z,2033483,54004,2858,5961,0,Doctor Mike Hansen,375000
19,UCa6vGFO9ty8v5KZJXQxdhaw,uIXY--2GyYs,"Vin Diesel on Coronavirus, Fast &amp; Furious 9, His Daughter &amp; Friendship with Michael Caine",2020-03-10T07:30:02Z,2000800,29697,1046,2108,0,Jimmy Kimmel Live,16900000
20,UCC552Sd-3nyi_tk2BudLUzA,oqtfqVsFaqc,What Happens When There Is A Pandemic? | CORONAVIRUS,2020-03-04T09:21:54Z,1846082,61803,1329,4440,0,AsapSCIENCE,9400000
21,UC1a4RqaEpMsHja5dSlUE1mg,1PLdl6NDGDE,COVID-19 Update 3: Symptoms of COVID-19 [New Version in Description],2020-03-05T14:14:36Z,1844083,8436,737,2486,0,Medmastery,77700
22,UC16niRr50-MSBwiO3YDb3RA,Z2mw6aglRuM,Coronavirus: Italy extends strict measures to whole country - BBC News,2020-03-09T22:54:59Z,1804235,12112,1146,7221,0,BBC News,8150000
23,UCeY0bbntWzzVIaj2z3QigXg,GLsXcv5zouQ,Growing Fears Over Response To Coronavirus As Number Of Confirmed Cases Soar | NBC Nightly News,2020-03-09T00:20:35Z,1738717,12421,2252,9744,0,NBC News,3690000
24,UCVSNOxehfALut52NbkfRBaA,8-pWtWRf7AA,Saudi Arabia&#39;s Mecca Empty of Pilgrims Amid Coronavirus,2020-03-05T18:12:59Z,1735980,10517,1056,2396,0,VOA News,1310000
25,UC16niRr50-MSBwiO3YDb3RA,Lex_mt9o64o,Coronavirus: Northern Italy quarantines 16 million people - BBC News,2020-03-08T10:20:17Z,1550760,12954,808,7190,0,BBC News,8150000
26,UCOmrniWfKi-uCD6Oh6fqhgw,sWjYs7aILZ8,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,2020-03-05T17:34:37Z,1540691,18186,1177,2207,0,MEDSimplified,389000
27,UChDKyKQ59fYz3JO2fl0Z6sg,q-rVcaFSfSA,Coronavirus Shopping List: What You May Need To Have On Hand | TODAY,2020-03-05T16:00:11Z,1534691,14267,1170,2486,0,TODAY,2410000
28,UCuS96jkLKpTaGB_OWnwZV_A,8v3hKO6Jm2w,"Neil Degrasse Tyson Explains Coronavirus, Debunks Human Brain Theory + Season 3 of The Cosmos",2020-03-06T19:24:52Z,1516017,24015,1538,4621,0,SWAY'S UNIVERSE,2260000
29,UCeohrwR6-fO1EMk8FkJrlzw,Pnk8DuAly9Y,Johns Hopkins Experts Brief Capitol Hill on Coronavirus (COVID-19),2020-03-06T20:42:07Z,1497397,5949,937,0,0,Johns Hopkins University,31700
30,UC16niRr50-MSBwiO3YDb3RA,_69sOxWU0jo,Coronavirus: Italy in lockdown - BBC News,2020-03-10T22:59:52Z,1470922,8036,604,3284,0,BBC News,8150000
31,UCqnbDFdCpuN8CMEg0VuEBqA,lm2UFynetJw,Iran Played Down the Coronavirus. Then Its Officials Got Sick | NYT News,2020-03-10T20:00:12Z,1399601,12548,828,3814,0,The New York Times,3090000
32,UCpzdzxPD8acq8ssStKvDNtw,PkUlCIFE45M,Coronavirus Outbreak | How to protect yourself | Kids Learning Cartoon | Dr. Panda TotoTime,2020-03-07T22:30:11Z,1384251,8212,1209,0,0,Dr. Panda TotoTime – Official Channel,143000
33,UCa6vGFO9ty8v5KZJXQxdhaw,DxB9ItqydK0,Dems Battle it Out &amp; Trump Cures Coronavirus!,2020-03-04T05:14:21Z,1303398,19178,1127,2302,0,Jimmy Kimmel Live,16900000
34,UC0InVdvqNyNzKBl1-TL348A,ZezntM6IAvU,Coronavirus in Tamil | Dr. V Ramasubramanian | Apollo Hospitals,2020-03-09T09:11:22Z,1245579,10610,810,0,0,Apollo Hospitals,118000
35,UC16niRr50-MSBwiO3YDb3RA,PGjeMDpIf8M,Coronavirus: Italy to close all schools as deaths rise - BBC News,2020-03-05T07:57:14Z,1239500,9441,721,4478,0,BBC News,8150000
36,UC4SUWizzKc1tptprBkWjX2Q,9654d4dwVmw,Coronavirus: blue skies over Chinese cities as Covid-19 lockdown temporarily cuts air pollution,2020-03-04T09:00:00Z,1231136,20020,422,4890,0,South China Morning Post,1320000
