,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
0,UCrcpw88HvKJ0skdsHniCJtQ,wMkhGml_9KY,Maharashtra Coronavirus LIVE UPDATES | News18 Lokmat LIVE | Marathi Latest News,2020-07-13T22:01:07Z,3138698,5086,1205,0,0,News18 Lokmat,1580000
1,UCMtFAi84ehTSYSE9XoHefig,MO-NFvb-qzY,"Trump&#39;s New Coronavirus Plan: Threaten America&#39;s Schools, Trash Dr. Fauci In The Press",2020-07-14T04:36:43Z,2935789,47565,1755,7807,0,The Late Show with Stephen Colbert,7740000
2,UCXIJgqnII2ZOINSWNOGFThA,7voTUuVT5i4,Hong Kong scientist claiming China &#39;covered up&#39; coronavirus data speaks out,2020-07-13T20:20:40Z,2328770,49703,2907,15640,0,Fox News,5900000
3,UCsio7B7hCRHxzKpP6y6ajmw,RgmsRYzFKTA,Doctor Hamter Fighting Virus COVID 19 !! Hamster Rescue Cat From Monster with Life Of Pets Hamham,2020-07-08T14:00:19Z,1926550,9571,1621,424,0,Life Of Pets HamHam,117000
4,UCRWFSbif-RFENbBrSiez1DA,F4LGpKwIOL8,"Bachchan Family Fights Covid-19, Jalsa Bungalow Sealed &amp; Sanitised | Panchnama | ABP News",2020-07-12T14:56:33Z,1690170,6670,1544,293,0,ABP NEWS,25900000
5,UC90RW5ZmBBqp4r2QIQxfACA,u7GnoCmAQiw,"Odisha: Look, On Which Districts Have Restrictions On Entry Due To COVID-19 | Kanak News",2020-07-11T12:30:38Z,1682700,15354,1552,607,0,Kanak News,3530000
6,UC0rE2qq81of4fojo-KhO5rg,i6rhnSoK_gc,COVID CASE IN OUR BUILDING - VLOG 32,2020-07-12T14:30:13Z,1517869,172486,2442,4760,0,Tanmay Bhat,2080000
7,UCPXTXMecYqnRKNdqdVOGSFg,bcyZO44Gv7E,Russia first nation to successfully complete human trials of coronavirus COVID 19 vaccine - TV9,2020-07-12T17:06:54Z,1296320,0,0,959,0,TV9 Telugu Live,6310000
8,UC_AK324Za3GR5O55EhKGSMA,Fk48A5e18AA,COVID-19 REAL-TIME RESPONSE: Dr. Emily Gurley,2020-07-14T16:30:01Z,1262668,41,0,2,0,Johns Hopkins Bloomberg School of Public Health,18000
9,UCXIJgqnII2ZOINSWNOGFThA,NUbrE1v4kuQ,Chinese virologist accuses Beijing of hiding details on coronavirus,2020-07-11T01:45:00Z,1240551,26772,1575,7891,0,Fox News,5900000
10,UC4oQAvXFuNlKivYjUynQKTA,NRYEeTvmgHE,Virologa china dice saber la verdad del coronavirus: ?ocultan algo China y OMS? | Semana Noticias,2020-07-13T16:10:39Z,1248684,13714,1636,1805,0,Revista Semana,646000
11,UCupvZG-5ko_eiXAupbDfxWw,-n6ZN-UeRL8,Heckler shames Florida governor during Covid-19 press conference,2020-07-14T13:59:36Z,1225356,14258,1874,10264,0,CNN,10400000
12,UCWrXqW4HrgGw10WUPm15S6Q,NEzeaEX_TtQ,Villager vs Pillager Life [COVID-19]: FULL ANIMATION - Minecraft Animation,2020-07-11T07:00:41Z,1187235,29998,1159,1834,0,Alien Being,2340000
13,UCSaf-7p3J_N-02p7jHzm5tA,TLFtyX2xHGI,'Who Will Give Us Jobs?': Delhi's Sex Workers Hit Hard By COVID-19 | The Quint,2020-07-14T11:00:08Z,1176275,19360,781,2346,0,The Quint,2580000
14,UCPXTXMecYqnRKNdqdVOGSFg,KJ9Y9C0F1s8,Russia 1st nation to finish human trials for Covid 19 vaccine - TV9,2020-07-13T14:38:32Z,1067176,0,0,841,0,TV9 Telugu Live,6310000
15,UCB0BUmdBOrH9mYU2ebs1eWA,m2jELoxsZuU,?Cuales son los beneficios del dioxido de cloro en pacientes covid-19?,2020-07-14T21:07:01Z,1011581,31423,1943,12111,0,Imagen Radio,312000
